id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
clearque,Cléarque,False,MALE,17,86,5665,10,29,0.8571428571428571,0.3573232323232323,0.4237895925105634
lisandre,Lisandre,False,MALE,10,37,1284,6,17,0.6666666666666666,0.04040404040404041,0.3237187754917818
argenie,Argénie,False,FEMALE,11,57,1954,8,23,0.7058823529411765,0.18813131313131312,0.3810594851056429
armile,Armile,False,MALE,1,2,21,1,1,0.42857142857142855,0.0,0.060810208700042154
theotime,Théotime,False,MALE,2,5,241,4,4,0.5714285714285714,0.16666666666666669,0.18766632851411516
archane,Archane,False,MALE,1,1,12,1,1,0.375,0.0,0.0299489650885972
rosemonde,Rosemonde,False,FEMALE,7,29,1121,8,20,0.75,0.09217171717171717,0.3985179702903846
philise,Philise,False,UNKNOWN,6,13,585,4,12,0.5714285714285714,0.0,0.24040765498414726
melanire,Mélanire,False,FEMALE,8,13,1274,6,8,0.631578947368421,0.04166666666666667,0.30310862607500066
rutile,Rutile,False,MALE,3,9,169,2,3,0.5,0.0,0.11600077471943465
florestor,Florestor,False,MALE,5,17,666,5,10,0.6,0.0,0.297891663328974
anthenor,Anthénor,False,MALE,6,14,421,6,15,0.631578947368421,0.007575757575757576,0.3396057468017368
ariste,Ariste,False,MALE,1,5,258,1,1,0.48,0.0,0.06762982431789419
