id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
sganarelle,Sganarelle,False,MALE,9,172,2471,10,12,1.0,0.888888888888889,0.6206012718732689
geronimo,Géronimo,False,MALE,2,40,719,1,2,0.5263157894736842,0.0,0.16193847243896176
dorimene,Dorimène,False,FEMALE,2,10,613,2,3,0.5555555555555556,0.0,0.2191139766957672
pancrace,Pancrace,False,MALE,1,51,702,1,1,0.5263157894736842,0.0,0.16193847243896176
marphurius,Marphurius,False,UNKNOWN,1,29,244,1,1,0.5263157894736842,0.0,0.16193847243896176
premiere-egyptienne,Première Egyptienne,False,FEMALE,1,8,78,3,3,0.5882352941176471,0.0,0.3386926412191222
deuxieme-egyptienne,Deuxième Egyptienne,False,FEMALE,1,7,73,3,3,0.5882352941176471,0.0,0.3386926412191222
les-deux-egyptiennes,Les Deux Egyptiennes,False,UNKNOWN,1,2,8,3,3,0.5882352941176471,0.0,0.3386926412191222
lycaste,Lycaste,False,MALE,1,6,139,2,2,0.5555555555555556,0.0,0.2191139766957672
alcantor,Alcantor,False,MALE,2,20,300,2,2,0.5555555555555556,0.0,0.2191139766957672
alcidas,Alcidas,False,MALE,2,20,395,2,2,0.5555555555555556,0.0,0.2191139766957672
