id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
monsieur-pot-de-vin,Monsieur Pot-de-vin,False,MALE,4,17,1087,8,12,1.0,0.03571428571428571,0.35831440692132627
babet,Babet,False,FEMALE,3,7,220,4,4,0.6666666666666666,0.0,0.19676857982390683
madame-la-comtesse,Madame la Comtesse,False,UNKNOWN,2,6,164,7,11,0.8888888888888888,0.0,0.33456138045378003
le-marquis,Le Marquis,False,UNKNOWN,3,7,251,8,14,1.0,0.03571428571428571,0.35831440692132627
mademoiselle-adelaïde,Mademoiselle Adélaïde,False,FEMALE,2,3,84,7,11,0.8888888888888888,0.0,0.33456138045378003
monsieur-de-podolie,Monsieur de Podolie,False,MALE,2,4,204,7,11,0.8888888888888888,0.0,0.33456138045378003
madame-pot-de-vin,Madame Pot-de-vin,False,FEMALE,2,10,436,8,10,1.0,0.03571428571428571,0.35831440692132627
mademoiselle-adelaide,Mademoiselle Adelaide,False,UNKNOWN,1,1,25,7,7,0.8888888888888888,0.0,0.33456138045378003
monsieur-l-abbe-patelin,Monsieur l'Abbé Patelin,False,MALE,2,2,68,8,10,1.0,0.03571428571428571,0.35831440692132627
