id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
le-peuple,Le Peuple,False,UNKNOWN,1,1,64,4,4,0.4772727272727273,0.0,0.08352996888639493
un-officier-de-la-maison,Un Officier de la Maison,False,UNKNOWN,1,1,11,4,4,0.4772727272727273,0.0,0.08352996888639493
une-des-femmes,Une des Femmes,False,UNKNOWN,1,4,132,4,4,0.4772727272727273,0.0,0.08352996888639493
le-prince,Le Prince,False,MALE,8,25,610,15,20,0.7777777777777778,0.46031746031746046,0.3606676995912901
une-autre-femme,Une Autre Femme,False,UNKNOWN,1,1,73,4,4,0.4772727272727273,0.0,0.08352996888639493
d-alfons,D Alfons,False,UNKNOWN,12,41,668,16,31,0.8076923076923077,0.34444444444444444,0.4620542164599153
le-comte,Le Comte,False,UNKNOWN,1,2,44,1,1,0.44680851063829785,0.0,0.04928599637987749
de-polincour,De Polincour,False,UNKNOWN,3,7,128,7,9,0.6,0.05952380952380953,0.2574646227125824
la-veuve,La Veuve,False,UNKNOWN,1,4,39,3,3,0.5384615384615384,0.0,0.14760904889277027
d-ettingen,D Ettingen,False,UNKNOWN,4,11,175,8,11,0.5384615384615384,0.026984126984126985,0.2702068791373841
richard-pere,"Richard, Père",False,MALE,3,14,487,6,11,0.5121951219512195,0.002380952380952381,0.21452157680907818
richard-fils,"Richard, Fils",False,MALE,3,6,99,6,11,0.5121951219512195,0.002380952380952381,0.21452157680907818
babet,Babet,False,FEMALE,3,10,177,6,11,0.5121951219512195,0.002380952380952381,0.21452157680907818
tous-les-trois,Tous les Trois,False,UNKNOWN,1,1,4,4,4,0.4883720930232558,0.0,0.15108367512395773
d-hermans,"D'Hermans, Amant d'Eléonore",False,MALE,4,13,346,6,9,0.5833333333333334,0.01984126984126984,0.2261921044818276
de-valmon,De Valmon,False,UNKNOWN,4,8,149,6,10,0.5833333333333334,0.01984126984126984,0.2261921044818276
eleonore,Eléonore,False,FEMALE,2,6,108,4,5,0.4883720930232558,0.0,0.16188317282189782
tous-deux,Tous Deux,False,UNKNOWN,1,1,5,4,4,0.5526315789473685,0.0,0.1742452141535655
les-officiers,Les Officiers,False,UNKNOWN,1,1,6,5,5,0.5675675675675675,0.0,0.19053888597970312
un-officier,Un Officier,False,UNKNOWN,1,2,69,5,5,0.5675675675675675,0.0,0.19053888597970312
tous,Tous,False,UNKNOWN,1,1,13,5,5,0.5675675675675675,0.0,0.19053888597970312
quelques-officiers,Quelques Officiers,False,UNKNOWN,1,1,2,5,5,0.5675675675675675,0.0,0.19053888597970312
