id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
philiste,Philiste,False,MALE,16,97,4260,11,28,1.0,0.4606060606060606,0.4572211209325035
alcidon,Alcidon,False,MALE,13,96,3474,6,19,0.6875,0.00909090909090909,0.34985291141712976
la-nourrice,La Nourrice,False,UNKNOWN,8,76,1627,6,12,0.6875,0.05454545454545454,0.30826818601307965
chrysante,Chrysante,False,FEMALE,9,60,1592,7,19,0.7333333333333333,0.08181818181818182,0.3437073834983805
doris,Doris,False,FEMALE,9,40,1557,5,17,0.6470588235294118,0.0,0.30609825341281227
geron,Géron,False,MALE,3,11,384,2,3,0.55,0.0,0.13248567526824187
clarice,Clarice,False,FEMALE,10,50,2138,6,18,0.6875,0.00909090909090909,0.34985291141712976
celidan,Célidan,False,MALE,14,77,2402,6,22,0.6875,0.00909090909090909,0.34985291141712976
lycas,Lycas,False,MALE,2,4,165,2,3,0.55,0.0,0.13248567526824187
polymas,Polimas,False,MALE,2,5,46,4,5,0.6111111111111112,0.00606060606060606,0.1784102658728268
doraste,Doraste,False,MALE,2,4,52,4,5,0.6111111111111112,0.00606060606060606,0.1784102658728268
listor,Listor,False,MALE,1,1,2,3,3,0.5789473684210527,0.0,0.13465560786850927
