id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
andromaque,Andromaque,False,FEMALE,6,41,3115,7,14,0.7692307692307693,0.2555555555555556,0.4245667728125413
l-esclave,L Esclave,False,UNKNOWN,1,9,220,1,1,0.45454545454545453,0.0,0.08520741954710408
le-choeur,Le Choeur,False,UNKNOWN,11,34,1829,9,22,0.9090909090909091,0.3888888888888889,0.4950926426244072
hermione,Hermione,False,FEMALE,3,34,1372,4,6,0.625,0.03333333333333333,0.2794119398977512
menelas,Ménélas,False,MALE,3,17,1298,4,8,0.625,0.007407407407407408,0.31061264604633165
molossus,Molossus,False,MALE,1,6,65,3,3,0.5882352941176471,0.0,0.24690640330186142
pelee,Pélée,False,MALE,5,29,1853,6,11,0.7142857142857143,0.10740740740740741,0.3811385158581975
la-nourrice,La Nourrice.,False,FEMALE,2,8,345,4,5,0.625,0.007407407407407408,0.31713693086444633
oreste,Oreste,False,MALE,1,14,679,2,2,0.5263157894736842,0.0,0.15543794710968903
le-messager,Un Messager,False,MALE,1,4,786,2,2,0.5263157894736842,0.0,0.1758531342820968
thetis,Thétis,False,MALE,1,1,374,2,2,0.5263157894736842,0.0,0.1758531342820968
