id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
clotilde,Clotilde,False,FEMALE,9,47,2684,7,13,1.0,0.38095238095238093,0.42989667099913337
lucinde,Lucinde,False,FEMALE,6,21,763,2,5,0.5833333333333334,0.0,0.16367905241947317
deuthere,Deuthère,False,FEMALE,18,81,4087,6,17,0.875,0.09523809523809523,0.41642248770268747
clidamant,Clidamant,False,MALE,9,46,4194,5,9,0.7777777777777778,0.0,0.3898966623824751
le-roi,Le Roi,False,UNKNOWN,17,73,3646,5,17,0.7777777777777778,0.0,0.3898966623824751
sigile,Sigile,False,MALE,4,11,256,5,6,0.7777777777777778,0.0,0.3898966623824751
clodomire,Clodomire,False,MALE,12,64,1986,5,16,0.7777777777777778,0.0,0.3898966623824751
theosile,Théosile,False,FEMALE,1,7,82,1,1,0.5384615384615384,0.0,0.08314266323889492
