id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
choeur,Choeur,False,UNKNOWN,4,6,179,10,19,0.9166666666666666,0.02727272727272727,0.31635232880964415
ariane,Ariane,False,FEMALE,8,82,1246,10,22,0.9166666666666666,0.04242424242424242,0.31299995813881304
miss-clustenbrut,Miss Clustenbrut,False,FEMALE,5,29,549,9,17,0.8461538461538461,0.0,0.3028708776407284
pasiphaë,Pasiphaë,False,FEMALE,9,68,1332,11,29,1.0,0.07878787878787877,0.3264814093077288
minos,Minos,False,MALE,6,58,1018,11,25,1.0,0.07878787878787877,0.3264814093077288
un-garde,Un Garde,False,UNKNOWN,2,2,58,3,5,0.5789473684210527,0.0,0.1041093270474924
thesee,Thésée,False,MALE,5,65,933,10,19,0.9166666666666666,0.02727272727272727,0.31635232880964415
le-choeur,Le Choeur,False,UNKNOWN,1,1,20,9,9,0.8461538461538461,0.0,0.3028708776407284
tous,Tous,False,UNKNOWN,2,5,71,9,13,0.8461538461538461,0.0,0.3028708776407284
pasipiiaë,Pasipiiaë,False,UNKNOWN,1,1,21,9,9,0.8461538461538461,0.0,0.3028708776407284
pasiphae,Pasiphae,False,UNKNOWN,1,2,39,9,9,0.8461538461538461,0.0,0.3028708776407284
v,V,False,UNKNOWN,1,1,16,4,4,0.6111111111111112,0.0,0.1385662963306824
