id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
arsace,Arsace,False,MALE,13,88,2794,7,21,0.8181818181818182,0.011111111111111112,0.32575769071411076
mitrane,Mitrane,False,MALE,7,15,760,7,14,0.8181818181818182,0.004629629629629629,0.3314049820933368
oroes,Oroès,False,MALE,5,36,1591,8,15,0.9,0.022685185185185183,0.36117309932638747
assur,Assur,False,MALE,11,30,1718,9,21,1.0,0.24490740740740738,0.36732807831465564
otane,Otane,False,MALE,5,16,745,7,12,0.8181818181818182,0.004629629629629629,0.3314049820933368
semiramis,Sémiramis,False,FEMALE,13,73,4295,8,24,0.9,0.022685185185185183,0.36117309932638747
azema,Azéma,False,FEMALE,12,42,1936,8,20,0.9,0.022685185185185183,0.36117309932638747
cedar,Cédar,False,MALE,1,3,181,1,1,0.5294117647058824,0.0,0.05072530778612054
l-ombre,L Ombre,False,UNKNOWN,1,2,58,5,5,0.6923076923076923,0.0,0.2453349080497833
ninias,Ninias,False,UNKNOWN,4,16,643,6,9,0.75,0.0,0.29187872228174505
