id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
calander,Calander,False,MALE,3,19,869,8,15,0.7,0.0015698587127158557,0.27294336153112064
lyzidor,Lyzidor,False,MALE,10,50,1510,11,23,0.8235294117647058,0.11855049712192572,0.3199214700912965
pyrocle,Pyrocle,False,MALE,8,42,1332,8,20,0.7,0.0015698587127158557,0.27294336153112064
bazyle,Bazyle,False,MALE,10,50,2109,10,33,0.7777777777777778,0.01750392464678179,0.3204436085306783
dametas,Dametas,False,MALE,7,37,941,9,27,0.7368421052631579,0.01098901098901099,0.2962125739125011
pamele,Pamele,False,FEMALE,12,36,656,12,46,0.875,0.08309785452642596,0.34577928045728684
gynecie,Gynécie,False,FEMALE,10,37,754,10,36,0.7777777777777778,0.01750392464678179,0.3204436085306783
phyloclee,Phyloclée,False,FEMALE,16,70,2008,13,48,0.9333333333333333,0.20664573521716384,0.35025605582503205
zelmane,Zelmane,False,UNKNOWN,12,79,1926,9,30,0.7368421052631579,0.04105180533751962,0.26721784484987465
amphyale,Amphyale,False,MALE,6,30,1496,3,5,0.5185185185185185,0.01098901098901099,0.05670029020599873
lycas,Lycas,False,UNKNOWN,3,18,488,6,14,0.6086956521739131,0.0,0.21004131551898284
cecropie,Cecropie,False,FEMALE,4,36,1079,2,4,0.5384615384615384,0.006331763474620619,0.044980030912087035
soldats,Soldats,False,UNKNOWN,2,3,32,5,5,0.6086956521739131,0.02265829408686552,0.1480933373033493
le-prevot,Le Prevot,False,UNKNOWN,1,1,10,3,3,0.5384615384615384,0.0,0.1064661194554253
courrier,Courrier,False,MALE,1,1,17,7,7,0.6666666666666666,0.0,0.24346221641961724
