id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
le-tibre,Le Tibre,False,UNKNOWN,1,2,274,1,1,0.0625,0.0,2.301548254643003e-10
la-seine,La Seine,False,UNKNOWN,1,2,519,1,1,0.0625,0.0,2.301548254643003e-10
brute,Brute,False,MALE,12,44,3255,10,21,0.6805555555555556,0.2129960317460317,0.44763739749409065
cassie,Cassie,False,MALE,6,20,998,6,11,0.49000000000000005,0.028075396825396823,0.29228185009228674
porcie,Porcie,False,FEMALE,5,19,1163,3,5,0.47115384615384615,0.006944444444444445,0.17599895668565274
lepide,Lépide,False,MALE,6,8,312,5,12,0.5104166666666667,0.013095238095238096,0.2858694977285637
antoine,Antoine,False,MALE,8,16,2255,8,15,0.6124999999999999,0.18253968253968253,0.3530679477490423
calphurnie,Calphurnie,False,FEMALE,6,16,894,7,8,0.5833333333333333,0.16696428571428568,0.29032735531722365
cesar,César,False,MALE,8,23,1537,7,16,0.5833333333333333,0.07351190476190478,0.34549948990749557
philippus,Philippus,False,MALE,2,2,9,4,4,0.47115384615384615,0.004166666666666667,0.2177713650513961
labeo,Labeo,False,MALE,1,1,106,4,4,0.4375,0.0,0.2161917496896761
quintus,Quintus,False,MALE,1,1,68,4,4,0.4375,0.0,0.2161917496896761
albin,Albin,False,MALE,2,5,167,6,6,0.532608695652174,0.04503968253968254,0.3094171189381213
artemidore,Artemidore,False,MALE,2,2,85,2,2,0.4224137931034483,0.0,0.1354932227824818
emilie,Emilie,False,FEMALE,1,3,186,1,1,0.3602941176470588,0.0,0.0495974760315769
un-citoyen,Un Citoyen,False,UNKNOWN,1,1,32,2,2,0.4083333333333333,0.0,0.10991303595289702
un-autre-citoyen,Un Autre Citoyen,False,UNKNOWN,1,1,114,1,1,0.3712121212121212,0.0,0.06031555992132186
