id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
madame-de-ponteran,Madame de Ponteran,False,FEMALE,7,39,741,9,21,0.9090909090909091,0.03925925925925926,0.34017996368838327
javote,Javote,False,FEMALE,9,59,912,10,30,1.0,0.06777777777777778,0.36359743280573215
mariane,Mariane,False,FEMALE,6,42,418,8,18,0.8333333333333334,0.024444444444444446,0.3117677450259961
l-epine,L'Epine,False,MALE,5,68,1532,10,22,1.0,0.06777777777777778,0.36359743280573215
clitandre,Clitandre,False,MALE,3,23,309,7,14,0.7692307692307693,0.014444444444444446,0.2718042538513663
la-motte,La Motte,False,MALE,4,19,307,10,20,1.0,0.06777777777777778,0.36359743280573215
jonquille,Jonquille,False,MALE,1,1,7,5,5,0.6666666666666666,0.0,0.2100678257965808
monsieur-courtinet-pere,Monsieur Courtinet Pere,False,UNKNOWN,3,24,338,7,12,0.7692307692307693,0.003703703703703704,0.28606559128259706
monsieur-courtinet-fils,Monsieur Courtinet Fils,False,MALE,2,15,306,7,10,0.7692307692307693,0.003703703703703704,0.28606559128259706
monsieur-martinet,Monsieur Martinet,False,MALE,2,6,207,6,8,0.7142857142857143,0.0,0.25131117675209547
le-notaire,Le Notaire,False,UNKNOWN,2,10,82,5,6,0.6666666666666666,0.0,0.21363237020351578
