id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
nicolas,"Nicolas, Père de Tyl",False,MALE,7,21,298,22,43,1.0,0.047619047619047616,0.23765701233682268
anna,Anna,False,FEMALE,7,20,216,22,43,1.0,0.047619047619047616,0.23765701233682268
tyl,Tyl,False,UNKNOWN,7,105,1899,21,43,0.9565217391304348,0.02813852813852814,0.23499674249206456
le-comte,Le Comte,False,UNKNOWN,6,29,264,22,44,1.0,0.047619047619047616,0.23765701233682268
les-hommes-d-armes,Les Hommes D Armes,False,UNKNOWN,3,5,71,8,16,0.6111111111111112,0.0,0.08656959854273011
la-comtesse,La Comtesse,False,UNKNOWN,6,18,180,22,41,1.0,0.047619047619047616,0.23765701233682268
van-bock,Van Bock,False,MALE,4,71,952,8,19,0.6111111111111112,0.0,0.08656959854273011
un-homme-d-armes,Un Homme D Armes,False,UNKNOWN,3,4,12,21,32,0.9565217391304348,0.02813852813852814,0.23499674249206456
tous,Tous,False,UNKNOWN,2,6,81,8,9,0.6111111111111112,0.0,0.0865695985427301
un-page,Un Page,False,UNKNOWN,1,1,15,4,4,0.55,0.0,0.05163593648264233
les-docteurs,Les Docteurs,False,UNKNOWN,1,3,149,18,18,0.8461538461538461,0.0,0.2216165232441615
docteur-1er,Docteur 1er,False,UNKNOWN,1,3,27,18,18,0.8461538461538461,0.0,0.2216165232441615
docteur-2e,Docteur 2e,False,UNKNOWN,1,4,44,18,18,0.8461538461538461,0.0,0.2216165232441615
docteur-3e,Docteur 3e,False,UNKNOWN,1,2,5,18,18,0.8461538461538461,0.0,0.2216165232441615
docteur-4e,Docteur 4e,False,UNKNOWN,1,2,11,18,18,0.8461538461538461,0.0,0.2216165232441615
docteur-5e,Docteur 5e,False,UNKNOWN,1,2,19,18,18,0.8461538461538461,0.0,0.2216165232441615
docteur-6e,Docteur 6e,False,UNKNOWN,1,1,10,18,18,0.8461538461538461,0.0,0.2216165232441615
docteur-7e,Docteur 7e,False,UNKNOWN,1,1,10,18,18,0.8461538461538461,0.0,0.2216165232441615
docteur-8e,Docteur 8e,False,UNKNOWN,1,1,4,18,18,0.8461538461538461,0.0,0.2216165232441615
docteur-9e,Docteur 9e,False,UNKNOWN,1,1,3,18,18,0.8461538461538461,0.0,0.2216165232441615
docteur-10e,Docteur 10e,False,UNKNOWN,1,1,5,18,18,0.8461538461538461,0.0,0.2216165232441615
docteur-11e,Docteur 11e,False,UNKNOWN,1,1,8,18,18,0.8461538461538461,0.0,0.2216165232441615
docteur-12e,Docteur 12e,False,UNKNOWN,1,1,6,18,18,0.8461538461538461,0.0,0.2216165232441615
