id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
merlin,Merlin,False,MALE,1,16,233,1,1,1,0,0.7071067811865476
la-rissole,La Rissole,False,MALE,1,16,539,1,1,1,0,0.7071067811865476
