id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
olimbre,Olimbre,False,MALE,10,47,1392,7,25,0.8181818181818182,0.01944444444444444,0.35716033459942925
ursace,Ursace,False,MALE,11,81,6302,7,25,0.8181818181818182,0.01944444444444444,0.35716033459942925
olicharsis,Olicharsis,False,MALE,5,23,620,5,10,0.6923076923076923,0.013888888888888888,0.25397900759021397
eudoxe,Eudoxe,False,FEMALE,7,12,467,6,16,0.75,0.0,0.3240932860008311
imperatrice,Eudoxe,False,FEMALE,9,67,3614,7,24,0.8181818181818182,0.0324074074074074,0.3510017705965911
genseric,Genseric,False,MALE,9,65,3725,8,18,0.9,0.051851851851851836,0.38406881919518915
aspar,Aspar,False,MALE,4,16,205,4,7,0.6428571428571429,0.005555555555555556,0.20667650564388115
placidie,Placidie,False,FEMALE,5,7,67,6,15,0.75,0.0,0.3240932860008311
thrasimond,Thrasimond,False,MALE,10,45,2290,9,25,1.0,0.2740740740740741,0.3917024319718315
talerbal,Talerbal,False,MALE,1,4,26,1,1,0.5294117647058824,0.0,0.05863159883341993
