id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
carlos,Carlos,False,MALE,16,87,2205,8,32,0.8333333333333334,0.046296296296296294,0.3544270244730506
clarine,Clarine,False,FEMALE,5,23,639,4,7,0.625,0.0,0.2055654426394463
fabrice,Fabrice,False,MALE,21,111,3102,9,38,0.9090909090909091,0.07740740740740741,0.3847574043870953
climene,Climène,False,FEMALE,13,68,2763,8,29,0.8333333333333334,0.04037037037037037,0.35909218600361287
le-duc,Le Duc,False,UNKNOWN,14,73,2477,7,30,0.7692307692307693,0.012592592592592593,0.3329944172217778
jacinte,Jacinte,False,FEMALE,9,35,982,5,16,0.6666666666666666,0.003703703703703704,0.24293235900068585
valere,Valère,False,MALE,4,11,197,6,11,0.7142857142857143,0.008888888888888889,0.29119376042970313
isabelle,Isabelle,False,FEMALE,14,80,1657,8,25,0.8333333333333334,0.1088888888888889,0.33480282290954866
alphonse,Alphonse,False,MALE,13,66,1718,9,30,0.9090909090909091,0.14629629629629629,0.36692610409800924
licaste,Licaste,False,MALE,1,2,135,2,2,0.5555555555555556,0.0,0.10011104514506945
celin,Celin,False,MALE,1,1,9,4,4,0.625,0.0,0.2090304722177974
