id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
pothier,Le Président Pothier,False,MALE,11,14,1250,6,11,0.46153846153846156,0.08333333333333333,0.47468610778551973
l-un-deux,L un Deux,False,UNKNOWN,1,1,7,0,0,0.0,0.0,2.9794703409921727e-16
le-bourgeois,Le Bourgeois,False,UNKNOWN,5,5,974,4,7,0.34615384615384615,0.0,0.4119023654701411
dernier-bourgeois,Dernier Bourgeois,False,UNKNOWN,3,3,585,1,2,0.2517482517482517,0.0,0.11160497129623366
la-femme,La Femme,False,UNKNOWN,3,3,478,0,0,0.0,0.0,2.9794703409921727e-16
sully,Le Duc de Sully,False,MALE,1,1,17,1,1,0.17582417582417584,0.0,2.3374734092735866e-06
henri,Henri,False,UNKNOWN,7,8,810,4,5,0.3076923076923077,0.07692307692307693,4.674946818845121e-06
l-officier,L Officier,False,UNKNOWN,2,3,242,1,2,0.17582417582417584,0.0,2.3374734092735866e-06
turenne,Turenne,False,MALE,2,3,412,1,1,0.17582417582417584,0.0,2.3374734092735866e-06
premier-bourgeois,Premier Bourgeois,False,UNKNOWN,3,5,475,4,6,0.34615384615384615,0.0,0.4119023654701411
second-bourgeois,Second Bourgeois,False,UNKNOWN,3,3,286,4,6,0.34615384615384615,0.0,0.4119023654701411
bussy,Bussy,False,MALE,1,2,178,2,2,0.27692307692307694,0.0,0.21821499641623415
de-thou,Le Président de Thou,False,MALE,2,2,41,5,6,0.3956043956043956,0.019230769230769232,0.45344125166669647
mayenne,Le Duc de Mayenne,False,MALE,1,2,109,1,1,0.17582417582417584,0.0,2.3374734092735866e-06
