id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
don-felix,Don Felix,False,UNKNOWN,12,97,3085,9,33,1.0,0.12037037037037035,0.3541427920576112
jodelet,Jodelet,False,MALE,12,73,3315,8,17,0.9,0.08333333333333333,0.3229133678817888
don-gaspard,Don Gaspard,False,UNKNOWN,4,29,929,8,13,0.9,0.009259259259259259,0.34394691937421773
don-sanche,Don Sanche,False,MALE,1,10,184,2,2,0.5625,0.0,0.08833848243266179
don-diegue,Don Diegue,False,UNKNOWN,15,90,2686,8,39,0.9,0.009259259259259259,0.34394691937421773
alphonse,Alphonse,False,UNKNOWN,16,68,1104,7,31,0.8181818181818182,0.0,0.31271749519839537
beatrix,Béatrix,False,FEMALE,9,25,805,8,27,0.9,0.009259259259259259,0.34394691937421773
lucie,Lucie,False,FEMALE,9,62,1982,8,29,0.9,0.009259259259259259,0.34394691937421773
don-pedro,Don Pedro,False,UNKNOWN,8,50,2207,8,27,0.9,0.009259259259259259,0.34394691937421773
helene,Hélène,False,FEMALE,4,29,443,6,18,0.75,0.0,0.2705854830920218
