id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
don-quichotte,Don Quichotte,False,MALE,22,168,3661,22,96,0.9583333333333334,0.1530961791831357,0.32602604678725156
la-niece,La Nièce,False,FEMALE,3,12,249,4,8,0.5476190476190477,0.0,0.08990753888410773
don-lope,Don Lope,False,MALE,14,58,1228,12,61,0.6764705882352942,0.007905138339920948,0.2384927969947715
le-barbier,Le Barbier,False,MALE,14,61,1188,12,60,0.6764705882352942,0.007905138339920948,0.2384927969947715
sanche,Sanche,False,MALE,24,224,5971,23,98,1.0,0.2400527009222662,0.3279459709411606
therese,Thérèse,False,FEMALE,1,12,344,1,1,0.5111111111111111,0.0,0.026070731586645326
le-duc,Le Duc,False,MALE,18,63,876,21,86,0.92,0.12542819499341232,0.31940503682544497
la-duchesse,La Duchesse,False,FEMALE,16,52,855,19,79,0.8518518518518519,0.08063241106719367,0.30702368421467163
deux-valets,Deux Valets,False,UNKNOWN,1,1,30,6,6,0.575,0.0,0.12181200180689933
la-voix,La Voix,False,UNKNOWN,1,1,7,6,6,0.575,0.0,0.12181200180689933
l-aumonier,L'Aumonier,False,MALE,2,12,292,7,11,0.5897435897435898,0.0015810276679841897,0.1300694577539706
dame-rodrigue,Dame Rodrigue,False,UNKNOWN,2,8,144,5,6,0.5609756097560976,0.0,0.11212825262771296
le-premier-herault,Le Premier Herault,False,UNKNOWN,1,3,46,4,4,0.5476190476190477,0.0,0.0840634109292158
le-second-herault,Le Second Herault,False,UNKNOWN,1,2,22,4,4,0.5476190476190477,0.0,0.0840634109292158
premier-des-herauts,Premier des Herauts,False,UNKNOWN,1,1,55,7,7,0.5897435897435898,0.0,0.1336666145861098
la-premiere-infante,La Premiere Infante,False,UNKNOWN,1,2,208,7,7,0.5897435897435898,0.0,0.1336666145861098
la-seconde-infante,La Seconde Infante,False,UNKNOWN,1,3,331,7,7,0.5897435897435898,0.0,0.1336666145861098
le-herault,Le Herault,False,UNKNOWN,1,1,4,7,7,0.5897435897435898,0.0,0.1336666145861098
le-diable,Le Diable,False,UNKNOWN,2,4,162,11,15,0.6571428571428571,0.0,0.23187178703296496
lirgandee,Lirgandée,False,MALE,2,2,85,11,15,0.6571428571428571,0.0,0.23187178703296496
alquif,Alquif,False,MALE,2,2,84,11,15,0.6571428571428571,0.0,0.23187178703296496
archelaus,Archelaus,False,MALE,2,2,87,11,18,0.6571428571428571,0.0,0.23187178703296496
dulcinee,Dulcinée,False,FEMALE,3,3,321,11,25,0.6571428571428571,0.0,0.23187178703296496
merlin,Merlin,False,MALE,2,4,294,11,18,0.6571428571428571,0.0,0.23187178703296496
