id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
lismene,Lismene,False,UNKNOWN,3,26,824,7,8,0.7333333333333333,0.08181818181818182,0.3446863627065481
belise,Bélise,False,FEMALE,3,32,1440,2,3,0.4583333333333333,0.0,0.10553744761051717
tyrene,Tyrene,False,MALE,10,58,1339,7,17,0.7333333333333333,0.08181818181818182,0.3446863627065481
amarillis,Amarillis,False,FEMALE,14,108,2333,9,29,0.8461538461538461,0.1909090909090909,0.401193893612935
premier-satyre,Premier Satyre,False,UNKNOWN,4,22,320,4,11,0.55,0.0,0.1770498369373659
deuxieme-satyre,Deuxieme Satyre,False,UNKNOWN,4,16,259,4,11,0.55,0.0,0.1770498369373659
troisieme-satyre,Troisieme Satyre,False,UNKNOWN,4,17,600,4,11,0.55,0.0,0.1770498369373659
daphne,Daphné,False,FEMALE,10,77,1421,6,20,0.6875,0.0,0.3306745472269228
philidas,Philidas,False,MALE,11,53,1583,9,24,0.8461538461538461,0.1909090909090909,0.4011938936129349
celidan,Celidan,False,MALE,8,39,1190,6,15,0.6875,0.0,0.3306745472269228
cleonte,Cleonte,False,UNKNOWN,12,67,2205,7,24,0.7333333333333333,0.18181818181818182,0.3375351054862625
climante,Climante,False,MALE,1,4,83,1,1,0.44,0.0,0.05167393205259987
