id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
la-satire,La Satire,False,MALE,3,18,369,7,13,0.24492753623188404,0.0,0.32896149117402107
apollon,Apollon,False,MALE,5,21,360,9,19,0.33137254901960783,0.02873563218390805,0.3667805748433861
uranie,Uranie,False,MALE,2,4,56,7,10,0.24492753623188404,0.0,0.32896149117402107
clio,Clio,False,MALE,4,6,93,9,16,0.33137254901960783,0.02873563218390805,0.3667805748433861
la-renommee,La Renommée,False,MALE,3,4,150,8,13,0.31296296296296294,0.019157088122605363,0.34915774060307075
calliope,Calliope,False,MALE,2,2,124,7,7,0.29649122807017547,0.08275862068965517,0.16853558563775198
melpomene,Melpomène,False,MALE,2,12,210,8,10,0.2560606060606061,0.003831417624521073,0.34658432541433637
terpsicore,Terpsicore,False,UNKNOWN,1,1,11,3,3,0.20864197530864198,0.0,0.14706070549011319
thalie,Thalie,False,MALE,3,19,431,7,10,0.24492753623188404,0.0,0.3289614911740211
les-muses,Les Muses,False,UNKNOWN,1,1,2,7,7,0.24492753623188404,0.0,0.32896149117402107
polymnie,Polymnie,False,MALE,1,1,45,4,4,0.2011904761904762,0.0,0.03878933242316076
le-chef-des-arts,Le Chef des Arts,False,UNKNOWN,1,1,14,4,4,0.2011904761904762,0.0,0.03878933242316076
le-chef-des-talents,Le Chef des Talents,False,UNKNOWN,1,1,23,4,4,0.2011904761904762,0.0,0.03878933242316076
tous,Tous,False,UNKNOWN,1,1,11,4,4,0.2011904761904762,0.0,0.03878933242316076
isabelle,Isabelle,False,FEMALE,7,38,937,4,13,0.15000000000000002,0.0,5.509841733191194e-12
clarice,Clarice,False,FEMALE,8,65,1357,4,13,0.15000000000000002,0.0,5.509841733191194e-12
dorise,Dorise,False,FEMALE,8,74,1633,6,16,0.2,0.011494252873563218,6.60798304999929e-12
hassan,Hassan,False,MALE,8,118,2983,4,14,0.15000000000000002,0.0,5.5098417331911944e-12
osmin,Osmin,False,MALE,3,35,952,3,4,0.13333333333333333,0.0011494252873563218,3.5001956401390098e-12
axelie,Axélie,False,FEMALE,2,16,283,2,3,0.12,0.0,2.3405367443481255e-12
d-oberval,D'Oberval,False,MALE,11,99,1709,5,13,0.17142857142857143,0.0034482758620689655,6.167928629888776e-12
une-esclave,Une Esclave,False,UNKNOWN,1,3,87,6,6,0.2,0.0,1.9721520827015982e-05
les-deux-esclaves,Les Deux Esclaves,False,UNKNOWN,1,1,45,6,6,0.2,0.0,1.9721520827015982e-05
choeur-d-esclaves,Choeur D Esclaves,False,UNKNOWN,1,1,7,6,6,0.2,0.0,1.9721520827015982e-05
une-des-deux-esclaves,Une des Deux Esclaves,False,UNKNOWN,1,2,73,6,6,0.2,0.0,1.9721520827015982e-05
le-choeur,Le Choeur,False,UNKNOWN,1,3,39,6,6,0.2,0.0,1.9721520827015982e-05
l-esclave,L Esclave,False,UNKNOWN,1,2,34,6,6,0.2,0.0,1.9721520827015982e-05
dernier-choeur,Dernier Choeur,False,UNKNOWN,1,1,22,6,6,0.2,0.0,1.9721520827015982e-05
le-peuple,Le Peuple,False,UNKNOWN,2,2,741,0,0,0.0,0.0,6.524514517093603e-52
le-paysan,Le Paysan,False,UNKNOWN,1,2,34,1,1,0.03333333333333333,0.0,2.3507040918364913e-35
la-paysanne,La Paysanne,False,UNKNOWN,1,2,44,1,1,0.03333333333333333,0.0,2.3507040918364913e-35
