id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
ziani,Ziani,False,MALE,7,42,1289,4,7,0.5882352941176471,0.005555555555555556,0.3359701042021625
gradonigue,Gradonigue,False,MALE,8,28,1321,5,11,0.6666666666666666,0.07407407407407407,0.36095901905131733
montano,Montano,False,MALE,7,57,947,5,10,0.6666666666666666,0.21666666666666667,0.33473679383518745
laurence,Laurence,False,FEMALE,24,130,4206,9,25,0.9090909090909091,0.5351851851851852,0.510117816720173
le-messager,Le Messager,False,UNKNOWN,1,1,11,2,2,0.5263157894736842,0.0,0.18478319398962254
lucile,Lucile,False,FEMALE,5,23,465,1,5,0.5,0.0,0.10821248168858846
orzano,Orzano,False,MALE,11,82,3530,4,12,0.5882352941176471,0.005555555555555556,0.33597010420216256
l-officier,L Officier,False,UNKNOWN,1,5,112,1,1,0.4166666666666667,0.0,0.07100916599966496
quirini,Quirini,False,MALE,7,54,1966,5,9,0.6666666666666666,0.05185185185185185,0.37673307444945126
le-vieillard,Le Vieillard,False,UNKNOWN,1,6,102,1,1,0.5,0.0,0.10821248168858846
le-commandant,Le Commandant,False,UNKNOWN,1,5,23,3,3,0.5882352941176471,0.0,0.2591390253133515
