id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
cecile,Cécile,False,FEMALE,28,158,1970,15,67,0.9411764705882353,0.09847222222222222,0.3307510729210257
le-commandeur,Le Commandeur,False,UNKNOWN,18,171,3918,12,40,0.8,0.03819444444444444,0.2889327425139873
germeuil,Germeuil,False,MALE,16,81,1344,7,29,0.64,0.020833333333333332,0.1773996031120542
le-pere-de-famille,Le Pere de Famille,False,UNKNOWN,25,253,6324,16,54,1.0,0.19430555555555556,0.33494595005342265
la-brie,La Brie,False,MALE,2,7,15,3,6,0.5517241379310345,0.0,0.09037628222324512
saint-albin,Saint-Albin,False,MALE,20,231,4842,12,47,0.8,0.02569444444444444,0.2965346973457341
madame-papillon,Madame Papillon,False,FEMALE,1,2,8,6,6,0.6153846153846154,0.0,0.15262925028984403
monsieur-le-bon,Monsieur le Bon,False,MALE,3,5,89,13,21,0.8421052631578947,0.045694444444444454,0.3075927841474873
mademoiselle-clairet,Mademoiselle Clairet,False,FEMALE,8,14,158,13,23,0.8421052631578947,0.04569444444444445,0.3079965431479864
fille-de-boutique,Fille de Boutique,False,UNKNOWN,1,1,4,6,6,0.6153846153846154,0.0,0.15262925028984403
philippe,Philippe,False,MALE,3,6,33,7,9,0.64,0.0033333333333333335,0.17827470674053772
madame-hebert,Madame Hébert,False,FEMALE,5,18,218,10,21,0.7272727272727273,0.005555555555555556,0.265774453740449
sophie,Sophie,False,FEMALE,5,88,1733,10,19,0.7272727272727273,0.005555555555555555,0.2661782127409481
le-pere-de-germeuil,Le Pere de Germeuil,False,UNKNOWN,1,1,96,2,2,0.5333333333333333,0.0,0.048504576392249976
deschamps,Deschamps,False,MALE,2,5,44,6,8,0.6153846153846154,0.0,0.17273112224721532
cecile-germeuil,Cecile Germeuil,False,UNKNOWN,1,0,5,9,9,0.6956521739130435,0.0,0.25083601812740147
l-exempt,L Exempt,False,UNKNOWN,1,1,12,9,9,0.6956521739130435,0.0,0.25083601812740147
