id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
gleboff,Gleboff,False,MALE,17,41,2720,7,21,0.8181818181818182,0.0787037037037037,0.36521388574502045
foedor,Foedor,False,MALE,5,7,113,4,9,0.6428571428571429,0.0,0.23634850764289425
boris,Boris,False,MALE,8,18,692,8,18,0.9,0.1259259259259259,0.399962840797839
orloff,Orloff,False,MALE,5,15,682,4,11,0.6428571428571429,0.0,0.23634850764289425
alexis,Alexis,False,MALE,15,55,2300,9,25,1.0,0.18148148148148147,0.43379823627512476
lefort,Lefort,False,MALE,7,21,1320,5,12,0.6923076923076923,0.013888888888888888,0.28737628817324434
menzikoff,Menzikoff,False,MALE,6,19,1285,4,9,0.6428571428571429,0.005555555555555556,0.23931637534731576
pierre,Pierre,False,UNKNOWN,18,52,4358,7,23,0.8181818181818182,0.0611111111111111,0.3669659187766439
catherine,Catherine,False,MALE,6,19,1063,5,10,0.6923076923076923,0.005555555555555556,0.3051764303712195
hermann,Hermann,False,MALE,2,4,107,3,4,0.6,0.0,0.19771773315303626
