id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
marie,Marie,False,UNKNOWN,11,36,3584,8,17,0.6666666666666666,0.06787749287749288,0.23094005482329613
kenede,Kenede,False,FEMALE,8,14,386,10,18,0.7272727272727273,0.0868554131054131,0.3050849268611103
le-duc,Le Duc,False,UNKNOWN,10,52,2852,12,20,0.8,0.1974394586894587,0.3022936310861208
elisabeth,Elisabeth,False,FEMALE,8,41,2959,12,18,0.8,0.16509615384615384,0.3262413464179461
le-comte-de-moray,Le Comte de Moray,False,MALE,7,30,950,8,17,0.6666666666666666,0.0300071225071225,0.24517842210935203
le-comte-de-kent,Le Comte de Kent,False,MALE,8,20,1107,11,21,0.7619047619047619,0.041648860398860406,0.3422174731392036
le-duc-de-norfolk,Le Duc de Norfolk,False,MALE,2,2,81,4,5,0.5517241379310345,0.0027777777777777775,0.09017080758544581
le-capitaine-des-gardes,Le Capitaine des Gardes,False,UNKNOWN,4,6,70,3,5,0.5333333333333333,0.0,0.0818100338487493
le-comte,Le Comte,False,UNKNOWN,1,1,93,3,3,0.5333333333333333,0.0,0.0818100338487493
killegre,Killegre,False,MALE,1,3,33,3,3,0.5,0.0,0.08860633908401074
les-etats,Les Etats,False,UNKNOWN,2,2,44,5,8,0.5714285714285714,0.0,0.17918123839093258
le-vicomte-de-herrin,Le Vicomte de Herrin,False,MALE,5,8,443,11,18,0.7619047619047619,0.041648860398860406,0.3422174731392036
le-marechal-de-sherobery,Le Marechal de Sherobery,False,UNKNOWN,4,6,79,11,17,0.7619047619047619,0.041648860398860406,0.3422174731392036
melvin,Melvin,False,MALE,2,5,885,7,8,0.6153846153846154,0.0,0.24435478271448438
amias-paulet,Amias Paulet,False,MALE,1,3,14,2,2,0.47058823529411764,0.0,0.06101516777307211
l-ambassadeur-d-ecosse,L Ambassadeur D Ecosse,False,UNKNOWN,2,3,272,7,9,0.6153846153846154,0.0,0.24435478271448438
l-ambassadeur-de-france,L Ambassadeur de France,False,UNKNOWN,2,3,233,7,9,0.6153846153846154,0.0,0.24435478271448438
