id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
isabelle,Isabelle,False,FEMALE,6,25,352,6,18,0.5952380952380952,0.03409090909090909,0.39221567794674017
cleante,Cléante,False,MALE,10,36,649,7,24,0.6410256410256411,0.07954545454545453,0.4176583974286024
pierrot,Pierrot,False,MALE,7,28,922,6,19,0.5952380952380952,0.03409090909090909,0.39221567794674017
pierrrot,Pierrrot,False,UNKNOWN,1,1,23,3,3,0.4166666666666667,0.0,0.22490850490202755
uranie,Uranie,False,FEMALE,12,78,1421,9,25,0.7575757575757576,0.3522727272727273,0.44513930063665763
la-sylphide,La Sylphide,False,FEMALE,1,30,934,3,3,0.462962962962963,0.0,0.1330871183496394
l-ile-du-divorce,L Ile du Divorce,False,UNKNOWN,1,1,18,3,3,0.462962962962963,0.0,0.1330871183496394
la-foire-des-poetes,La Foire des Poetes,False,UNKNOWN,1,1,18,3,3,0.462962962962963,0.0,0.1330871183496394
le-gascon,Le Gascon,False,UNKNOWN,2,17,499,4,6,0.5208333333333334,0.0,0.3081937145893652
tourbillon,Tourbillon,False,MALE,1,2,32,2,2,0.462962962962963,0.0,0.16142824975126496
le-roi-des-sylphes,Le Roi des Sylphes,False,MALE,1,8,164,4,4,0.5208333333333334,0.0,0.3081937145893652
chanteurs-du-divertissement,Chanteurs du Divertissement,False,UNKNOWN,1,1,204,0,0,0.0,0.0,1.8616522344079406e-16
chanteurs-du-vaudeville,Chanteurs du Vaudeville,False,UNKNOWN,1,1,243,0,0,0.0,0.0,1.8616522344079406e-16
