id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
l-adjudant,L Adjudant,False,UNKNOWN,1,13,163,2,2,0.5,0.0,0.08657161663036632
madame-pruneau,Madame Pruneau,False,FEMALE,4,36,619,5,8,0.6470588235294118,0.04363636363636363,0.231048637597553
adrien,Adrien,False,MALE,6,16,108,9,16,0.8461538461538461,0.1881818181818182,0.3660996516037874
robert,Robert,False,UNKNOWN,7,85,1074,10,22,0.9166666666666666,0.19060606060606058,0.3964814364527433
lucie,Lucie,False,UNKNOWN,6,42,344,9,20,0.8461538461538461,0.09969696969696967,0.3824831782656586
henri,Henri,False,UNKNOWN,5,35,641,8,16,0.7857142857142857,0.04999999999999999,0.3620849931947404
bagonet,Bagonet,False,MALE,3,19,445,7,12,0.7333333333333333,0.027878787878787874,0.3322827881845033
le-capitaine,Le Capitaine,False,UNKNOWN,1,1,11,6,6,0.6875,0.0,0.3118846031135852
capitaine,Capitaine,False,UNKNOWN,1,2,19,6,6,0.6875,0.0,0.3118846031135852
le-general,Le General,False,UNKNOWN,1,14,149,2,2,0.55,0.0,0.1105546492684855
le-ministre,Le Ministre,False,UNKNOWN,1,24,524,3,3,0.55,0.0,0.16110158697338617
eugene,Eugène,False,MALE,1,11,138,3,3,0.55,0.0,0.1654223670085565
