id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
precieuse,Précieuse,False,FEMALE,21,171,3816,11,44,0.8666666666666667,0.12905982905982905,0.3711332085955708
la-vieille,La Vieille,False,FEMALE,15,82,1360,11,37,0.8666666666666667,0.12905982905982905,0.3711332085955708
le-poete,Le Poète,False,MALE,6,44,1447,4,11,0.5416666666666666,0.0,0.16319123419524179
don-jean,Don Jean,False,UNKNOWN,4,33,1524,3,5,0.5652173913043478,0.0,0.14090915432605014
le-capitaine,Le Capitaine des Egyptiens,False,MALE,4,19,1358,10,16,0.8125,0.12051282051282051,0.34607029020970825
andres,Andres,False,UNKNOWN,16,132,3366,10,31,0.8125,0.08846153846153844,0.3549807213729531
l-egyptien,L Egyptien,False,UNKNOWN,2,8,167,4,5,0.5416666666666666,0.0,0.16319123419524179
hipolite,Hipolite,False,FEMALE,5,36,1110,6,10,0.65,0.0,0.26373006954797645
le-prevot,Le Prévôt,False,MALE,3,16,200,9,11,0.7647058823529411,0.0735042735042735,0.3299178029870905
un-archer,Un Archer,False,UNKNOWN,1,1,3,6,6,0.65,0.0,0.26373006954797645
isabelle,Isabelle,False,FEMALE,5,46,1191,4,12,0.5909090909090909,0.0,0.17961536575091552
ferdinand,Ferdinand,False,MALE,5,34,671,8,14,0.7222222222222222,0.07478632478632478,0.29004414617499363
un-de-la-troupe,Un de la Troupe,False,UNKNOWN,1,1,12,4,4,0.5416666666666666,0.0,0.14367678099469985
le-senechal,Le Senechal,False,UNKNOWN,1,1,46,4,4,0.5416666666666666,0.0,0.14367678099469985
