id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
emilie,Emilie,False,UNKNOWN,13,60,1368,7,28,0.8888888888888888,0.023214285714285715,0.381588705691215
madame-dufraigne,Madame Dufraigne,False,FEMALE,5,34,770,6,13,0.8,0.007142857142857143,0.34148696552618685
agathe,Agathe,False,UNKNOWN,9,33,285,7,23,0.8888888888888888,0.023214285714285715,0.381588705691215
henriette,Henriette,False,UNKNOWN,7,51,1100,7,20,0.8888888888888888,0.023214285714285715,0.381588705691215
lucette,Lucette,False,MALE,8,39,663,6,15,0.8,0.007142857142857143,0.34148696552618685
la-marquise,La Marquise,False,UNKNOWN,2,29,1072,5,5,0.7272727272727273,0.0,0.2950781942380468
la-comtesse,La Comtesse,False,UNKNOWN,15,94,2288,8,22,1.0,0.2732142857142857,0.3899234299014786
celie,Célie,False,FEMALE,6,35,845,5,11,0.7272727272727273,0.0,0.29507819423804676
le-comte,Le Comte,False,UNKNOWN,1,9,148,1,1,0.5333333333333333,0.0,0.06132634998463165
