id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
momus,Momus,False,MALE,20,98,1177,15,49,0.8947368421052632,0.28075980392156863,0.38117137980121574
thalie,Thalie,False,FEMALE,11,98,1412,13,28,0.8095238095238095,0.1795343137254902,0.35759676284849873
sosie,Sosie,False,MALE,17,80,1262,12,42,0.7727272727272727,0.07977941176470586,0.35166032592225044
lelie,Lélie,False,MALE,4,30,516,4,9,0.5666666666666667,0.0,0.14442585661829274
tartuffe,Tartuffe,False,MALE,2,15,338,5,6,0.5862068965517241,0.0,0.1910128770116895
madame-pernelle,Madame Pernelle,False,FEMALE,2,8,258,7,9,0.6296296296296297,0.0,0.26516792489885194
harpagon,Harpagon,False,MALE,2,16,219,3,5,0.5151515151515151,0.0,0.11298094750369035
trissotin,Trissotin,False,MALE,4,29,387,7,13,0.6296296296296297,0.014215686274509805,0.23316574450240454
alceste,Alceste,False,MALE,3,20,380,8,12,0.6538461538461539,0.004411764705882353,0.2895829135270457
angelique,Angélique,False,FEMALE,4,10,237,10,16,0.7083333333333334,0.0906862745098039,0.29467897877781735
claudine,Claudine,False,FEMALE,2,3,24,4,6,0.53125,0.0024509803921568627,0.10028021002442085
clitandre,Clitandre,False,MALE,1,3,58,3,3,0.5151515151515151,0.0,0.09077496889159643
george-dandin,George Dandin,False,MALE,1,4,89,3,3,0.5151515151515151,0.0,0.09077496889159643
monsieur-jourdain,Monsieur Jourdain,False,MALE,3,15,378,9,15,0.68,0.011397058823529413,0.30958403750940566
tous-les-acteurs,Tous les Acteurs,False,UNKNOWN,1,1,7,4,4,0.5666666666666667,0.0,0.14442585661829274
monsieur-le-kain,Monsieur le Kain,False,MALE,1,2,45,3,3,0.4857142857142857,0.0,0.08483745761205277
monsieur-brizard,Monsieur Brizard,False,MALE,1,2,90,3,3,0.4857142857142857,0.0,0.08483745761205277
choeur,Choeur,False,UNKNOWN,2,7,37,9,10,0.68,0.07205882352941177,0.28293470529304826
