id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
justine,Justine,False,FEMALE,9,57,752,6,14,1.0,0.21111111111111105,0.4599690515946614
florval,Florval,False,MALE,8,82,735,4,13,0.75,0.0,0.37496145809937187
d-herbin,D'Herbin,False,MALE,9,70,807,5,16,0.8571428571428571,0.1,0.4088246251139259
le-valet,Le Valet,False,UNKNOWN,1,1,6,2,2,0.6,0.0,0.18928763084252173
jodelet,Jodelet,False,MALE,11,109,2703,5,20,0.8571428571428571,0.04444444444444444,0.42610588458010745
valcour,Valcour,False,MALE,9,71,875,5,16,0.8571428571428571,0.04444444444444444,0.42610588458010745
clemence,Clémence,False,FEMALE,1,12,184,3,3,0.6666666666666666,0.0,0.28588904399782855
