id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
christierne,Christierne,False,MALE,16,85,3535,5,17,0.7777777777777778,0.04365079365079365,0.4194412262537685
rodolphe,Rodolphe,False,MALE,8,34,1402,3,10,0.6363636363636364,0.0,0.2926314965227515
frederic,Frédéric,False,MALE,7,35,1958,4,7,0.7,0.031746031746031744,0.3505317655017293
casimir,Casimir,False,MALE,8,25,1146,3,8,0.6363636363636364,0.011904761904761904,0.26219821884284245
adelaide,Adélaïde,False,FEMALE,19,77,3043,7,25,1.0,0.4087301587301587,0.48629240479871344
leonor,Léonor,False,FEMALE,8,23,1427,5,13,0.7777777777777778,0.04365079365079365,0.4194412262537684
gustave,Gustave,False,MALE,13,64,3511,4,16,0.7,0.031746031746031744,0.3505317655017293
sophie,Sophie,False,FEMALE,2,8,398,1,2,0.5384615384615384,0.0,0.10738564382416918
