id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
catilina,Catilina,False,MALE,20,75,4859,13,42,0.8421052631578947,0.3163888888888889,0.3571348220928371
cethegus,Céthégus,False,MALE,13,28,628,10,33,0.7272727272727273,0.04138888888888889,0.3328328575443337
aurelie,Aurélie,False,FEMALE,6,25,1613,8,17,0.6666666666666666,0.02111111111111111,0.28145397109512693
martian,Martian,False,UNKNOWN,3,4,98,6,8,0.5517241379310345,0.025,0.14160214124076698
ciceron,Cicéron,False,MALE,11,46,3156,12,32,0.8,0.14958333333333332,0.35003647471687854
caton,Caton,False,MALE,9,23,844,12,28,0.8,0.14958333333333332,0.3500364747168786
sura,Sura,False,UNKNOWN,8,16,543,7,20,0.64,0.0,0.26653058769164195
cesar,César,False,MALE,5,20,1038,8,16,0.6666666666666666,0.020972222222222222,0.27490226004476664
lentulus,Lentulus,False,UNKNOWN,1,1,27,4,4,0.5161290322580645,0.0,0.07686334773110289
statilius,Statilius,False,UNKNOWN,1,1,8,4,4,0.5161290322580645,0.0,0.07686334773110289
autre-conjure,Autre Conjure,False,UNKNOWN,1,1,3,4,4,0.5161290322580645,0.0,0.07686334773110289
lucullus,Lucullus,False,MALE,1,1,2,2,2,0.47058823529411764,0.0,0.08247100801875198
clodius,Clodius,False,MALE,3,4,291,6,10,0.6153846153846154,0.012083333333333335,0.21261725473211548
chef,Chef,False,UNKNOWN,2,0,45,8,11,0.6666666666666666,0.0027777777777777775,0.29550208778566006
licteurs,Licteurs,False,MALE,2,0,45,8,11,0.6666666666666666,0.0027777777777777775,0.29550208778566006
crassus,Crassus,False,MALE,1,1,3,2,2,0.47058823529411764,0.0,0.08247100801875198
chef-licteurs,Chef Licteurs,False,UNKNOWN,1,1,150,4,4,0.5,0.0,0.1399024936848769
