id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
lisette,Lisette,False,FEMALE,37,182,3740,10,72,0.9166666666666666,0.15606060606060604,0.3979390468113424
crispin,Crispin,False,MALE,24,183,4851,7,46,0.7333333333333333,0.025757575757575753,0.31951891998344795
eraste,Eraste,False,MALE,30,148,3211,10,66,0.9166666666666666,0.15606060606060607,0.3979390468113424
geronte,Géronte,False,MALE,25,173,3012,10,55,0.9166666666666666,0.18484848484848487,0.38749729754877393
un-laquais,Un Laquais,False,UNKNOWN,1,1,8,2,2,0.55,0.0,0.11322647496842221
madame-argante,Madame Argante,False,FEMALE,6,16,371,5,17,0.6470588235294118,0.0,0.26395234217858865
isabelle,Isabelle,False,FEMALE,5,13,321,7,18,0.7333333333333333,0.01818181818181818,0.32810659577053153
le-laquais,Le Laquais,False,UNKNOWN,2,3,45,5,7,0.6470588235294118,0.0,0.25459249324545646
argante,Argante,False,UNKNOWN,1,1,3,5,5,0.6470588235294118,0.0,0.25459249324545646
clistorel,Clistorel,False,UNKNOWN,1,23,494,2,2,0.55,0.0,0.11322647496842221
monsieur-scrupule,Monsieur Scrupule,False,MALE,2,28,585,5,8,0.6470588235294118,0.004545454545454545,0.24492291712893655
monsieur-gaspard,Monsieur Gaspard,False,MALE,1,5,97,4,4,0.6111111111111112,0.0,0.19610042642662942
