id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
la-premiere-grace,La Premiere Grace,False,UNKNOWN,1,4,128,5,5,0.5625,0.0,0.1525831283663497
les-deux-graces,Les Deux Graces,False,UNKNOWN,1,1,23,5,5,0.5625,0.0,0.1525831283663497
le-choeur,Le Choeur,False,UNKNOWN,7,13,417,17,25,0.9473684210526315,0.5795206971677558,0.4808514624537566
la-seconde-grace,La Seconde Grace,False,UNKNOWN,1,3,81,5,5,0.5625,0.0,0.1525831283663497
junon,Junon,False,FEMALE,1,1,60,5,5,0.5625,0.0,0.1525831283663497
l-amour,L'Amour,False,MALE,1,1,39,5,5,0.5625,0.0,0.1525831283663497
iphis,Iphis,False,MALE,8,29,911,6,12,0.6,0.01198257080610022,0.2413289474626652
alcide,Alcide,False,MALE,10,44,2079,9,18,0.6666666666666666,0.03485838779956427,0.333292861531945
omphale,Omphale,False,FEMALE,11,30,1049,11,21,0.72,0.1427015250544662,0.35712638941570685
le-grand-pretre,Le Grand Pretre,False,UNKNOWN,1,4,151,5,5,0.5806451612903226,0.0,0.22736542375689375
les-pretres,Les Pretres,False,UNKNOWN,1,0,19,5,5,0.5806451612903226,0.0,0.22736542375689375
les-lydiens,Les Lydiens,False,UNKNOWN,1,0,19,5,5,0.5806451612903226,0.0,0.22736542375689375
cephise,Cephise,False,UNKNOWN,2,6,263,3,4,0.5454545454545454,0.022875816993464054,0.12663423969503368
doris,Doris,False,UNKNOWN,1,1,56,2,2,0.43902439024390244,0.0,0.06764464977750177
le-thebain,Le Thebain,False,UNKNOWN,1,0,63,4,4,0.5625,0.0,0.19040447237813765
la-thebaine,La Thebaine,False,UNKNOWN,1,0,63,4,4,0.5625,0.0,0.19040447237813765
argine,Argine,False,UNKNOWN,10,29,1495,6,12,0.6,0.01198257080610022,0.2413289474626652
choeur-de-magiciens,Choeur de Magiciens,False,UNKNOWN,1,1,10,4,4,0.5454545454545454,0.0,0.1566305224778
l-ombre,L Ombre,False,UNKNOWN,1,2,69,4,4,0.5454545454545454,0.0,0.1566305224778
