id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
rodolfe,Rodolfe,False,MALE,8,45,1979,8,18,0.9,0.13055555555555554,0.4052080118838165
mathilde,Mathilde,False,FEMALE,7,35,2209,8,19,0.9,0.13055555555555554,0.4052080118838165
albert,Albert,False,UNKNOWN,1,1,103,2,2,0.5294117647058824,0.0,0.13089820929906829
frederic,Frédéric,False,MALE,5,26,1025,6,9,0.75,0.23333333333333334,0.2975643950172143
dionee,Dionée,False,FEMALE,6,30,823,5,13,0.6923076923076923,0.022222222222222223,0.2906116420224815
ferdinand,Ferdinand,False,MALE,11,52,2654,6,20,0.6923076923076923,0.011111111111111112,0.34562629290125413
fredegonde,Frédégonde,False,FEMALE,5,29,1316,6,11,0.75,0.022222222222222223,0.3465932722798824
rutile,Rutile,False,MALE,1,5,443,1,1,0.45,0.0,0.04806283265666738
charles,Charles,False,MALE,9,56,2592,6,18,0.6923076923076923,0.011111111111111112,0.34562629290125413
leopolde,Leopolde,False,MALE,4,25,1355,6,9,0.75,0.022222222222222223,0.3465932722798824
