id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
florence,Florence,False,FEMALE,17,107,1748,7,33,0.8181818181818182,0.004629629629629629,0.3011248051844361
philipin,Philipin,False,MALE,20,159,2070,9,48,1.0,0.03981481481481481,0.35618191126536064
geraste,Géraste,False,MALE,21,162,3532,9,54,1.0,0.03981481481481481,0.35618191126536064
anselme,Anselme,False,MALE,31,268,4744,9,64,1.0,0.03981481481481481,0.35618191126536064
lucrece,Lucrèce,False,FEMALE,9,49,809,7,22,0.8181818181818182,0.004629629629629629,0.2978589821353051
ariste,Ariste,False,MALE,16,117,1296,9,48,1.0,0.03981481481481481,0.35618191126536064
licaste,Licaste,False,MALE,8,75,1022,5,17,0.6923076923076923,0.0,0.22039284558690134
kerlonte,Kerlonte,False,MALE,2,20,447,7,11,0.8181818181818182,0.011111111111111112,0.29231277111617354
florame,Florame,False,MALE,6,71,950,6,17,0.75,0.0,0.2636045552863121
lisidan,Lisidan,False,MALE,6,48,643,8,22,0.9,0.014814814814814814,0.331111067018564
