id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
pamphage,Pamphage,False,MALE,10,42,3656,9,12,0.8,0.6515151515151515,0.4089155061318247
trassidule,Trassidule,False,MALE,1,1,247,2,2,0.48,0.0,0.10039824306882619
monofthalme,Monofthalme,False,MALE,2,12,1020,2,3,0.48,0.0,0.10039824306882619
philarchie,Philarchie,False,FEMALE,3,14,710,2,4,0.48,0.0,0.10039824306882619
disangel,Disangel,False,MALE,2,4,373,2,2,0.48,0.0,0.10039824306882619
themide,Thémide,False,MALE,4,18,1195,4,5,0.48,0.015151515151515152,0.26849045609041344
andrigene,Andrigene,False,FEMALE,8,32,2673,5,9,0.631578947368421,0.03535353535353535,0.3737242986390532
philideme,Philideme,False,MALE,8,19,1064,6,15,0.6666666666666666,0.07828282828282829,0.4132751651599367
mystarque,Mystarque,False,MALE,8,20,1648,5,14,0.631578947368421,0.03535353535353535,0.3690645548487614
le-page,Le Page,False,UNKNOWN,1,4,89,1,1,0.46153846153846156,0.0,0.08060713042794637
protarque,Protarque,False,MALE,8,34,2659,7,12,0.7058823529411765,0.21464646464646464,0.43614691244929016
evangel,Evangel,False,MALE,1,2,52,2,2,0.4444444444444444,0.0,0.1389000025622815
le-gentilhomme,Le Gentilhomme,False,UNKNOWN,1,3,187,3,3,0.46153846153846156,0.0,0.24019168675137148
