id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
valere,Valère,False,MALE,14,66,1390,7,32,0.7901234567901234,0.0,0.3522883381508143
madame-grognac,Madame Grognac,False,FEMALE,10,76,1518,7,25,0.7901234567901234,0.0,0.3522883381508143
lisette,Lisette,False,FEMALE,22,101,1818,7,38,0.7901234567901234,0.0,0.3522883381508143
isabelle,Isabelle,False,FEMALE,14,51,852,7,39,0.7901234567901234,0.0,0.3522883381508143
le-chevalier,Le Chevalier,False,MALE,17,104,2844,7,41,0.7901234567901234,0.0,0.3522883381508143
carlin,Carlin,False,MALE,29,138,3338,8,43,0.8888888888888888,0.19444444444444442,0.35866235914770944
leandre,Léandre,False,MALE,27,125,2615,7,42,0.7901234567901234,0.0,0.3522883381508143
clarice,Clarice,False,FEMALE,17,58,1088,7,35,0.7901234567901234,0.0,0.3522883381508143
laquais,Laquais,False,UNKNOWN,1,1,10,1,1,0.47407407407407404,0.0,0.05110577023352421
cerlin,Cerlin,False,UNKNOWN,1,1,18,0,0,0.0,0.0,2.0355179781871364e-08
