id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
la-sultane,La Sultane,False,FEMALE,7,39,1889,7,13,0.7692307692307693,0.022222222222222223,0.32677719003861927
fatime,Fatime,False,FEMALE,5,21,280,6,13,0.7142857142857143,0.0,0.29265784816119206
leontine,Léontine,False,MALE,2,5,84,6,8,0.7142857142857143,0.0,0.29265784816119206
osman,Osman,False,MALE,8,56,3597,9,18,0.9090909090909091,0.0925925925925926,0.385007933786575
mamud,Mamud,False,MALE,5,16,889,9,18,0.9090909090909091,0.0925925925925926,0.385007933786575
la-fille-du-mufti,La Fille du Mufti,False,FEMALE,7,43,3373,7,12,0.7692307692307693,0.2,0.2978631658845793
selim,Selim,False,MALE,5,29,1425,9,17,0.9090909090909091,0.0925925925925926,0.385007933786575
orcane,Orcane,False,UNKNOWN,3,9,983,5,10,0.625,0.0,0.23528047848718076
musulman,Musulman,False,UNKNOWN,1,3,777,1,1,0.45454545454545453,0.0,0.04206473174830577
lodia,Lodia,False,MALE,3,5,510,6,8,0.6666666666666666,0.011111111111111112,0.2757179614965403
capigi,Capigi,False,UNKNOWN,2,5,38,5,8,0.625,0.0,0.23528047848718076
