id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
marinette,Marinette,False,FEMALE,8,25,793,4,13,0.75,0.06666666666666667,0.4576327268687023
timante,Timante,False,MALE,3,13,269,3,6,0.6666666666666666,0.0,0.38288074472531997
harpageme,Harpagême,False,MALE,11,63,1397,6,15,1.0,0.5666666666666667,0.5434764473973706
agathe,Agathe,False,FEMALE,5,13,546,3,6,0.6666666666666666,0.03333333333333333,0.34495459872484524
hortense,Hortense,False,FEMALE,4,33,1692,3,7,0.6666666666666666,0.0,0.38288074472531997
le-serrurier,Un Serrurier,False,MALE,1,4,62,1,1,0.5454545454545454,0.0,0.15035315983987566
l-exempt,Un Exempt,False,MALE,1,5,58,2,2,0.6,0.0,0.24578560007649594
