id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
don-fernand,Don Fernand,False,MALE,20,150,4102,9,47,0.9090909090909091,0.05407407407407408,0.36379482349177256
philipin,Philipin,False,MALE,19,127,2554,9,38,0.9090909090909091,0.05407407407407408,0.36379482349177256
beatrix,Béatrix,False,FEMALE,7,49,622,6,15,0.6666666666666666,0.0,0.2735335372256606
don-louys,Don Louys,False,UNKNOWN,12,69,1698,6,22,0.7142857142857143,0.05333333333333334,0.24293475192605873
don-lope,Don Lope,False,MALE,6,34,1188,2,4,0.5263157894736842,0.0,0.07750219473531857
leonor,Léonor,False,FEMALE,11,56,1715,9,21,0.9090909090909091,0.15740740740740738,0.3408194215823248
lucrece,Lucrèce,False,FEMALE,10,56,1248,7,25,0.7692307692307693,0.0059259259259259265,0.3134789979324392
leonard,Léonard,False,MALE,11,77,1588,8,30,0.8333333333333334,0.02259259259259259,0.3419520300055628
mendoce,Mendoce,False,MALE,9,44,907,8,21,0.8333333333333334,0.02259259259259259,0.34195203000556273
jacinte,Jacinte,False,FEMALE,4,17,334,4,7,0.625,0.0,0.1863655740992205
don-juan,Don Juan,False,MALE,11,44,1673,8,18,0.8333333333333334,0.030000000000000002,0.3353217914186491
