id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
mathurin,Mathurin,False,MALE,14,80,1765,10,41,1.0,0.052592592592592594,0.3500921637284224
le-baillif,Le Baillif,False,MALE,7,60,1200,8,20,0.8333333333333334,0.013333333333333336,0.30248056207780233
colette,Colette,False,FEMALE,14,101,1822,8,36,0.8333333333333334,0.007407407407407408,0.30653470340245365
acante,Acante,False,MALE,16,99,2471,10,45,1.0,0.052592592592592594,0.3500921637284224
dignant,Dignant,False,MALE,8,28,608,10,29,1.0,0.052592592592592594,0.3500921637284224
berthe,Berthe,False,FEMALE,6,17,416,8,27,0.8333333333333334,0.007407407407407408,0.30653470340245365
champagne,Champagne,False,MALE,2,16,337,6,6,0.7142857142857143,0.0,0.23929642019355668
le-chevalier,Le Chevalier,False,UNKNOWN,9,70,1906,9,20,0.9090909090909091,0.026296296296296297,0.32848092557372444
le-marquis,Le Marquis,False,UNKNOWN,16,136,3647,9,29,0.9090909090909091,0.03222222222222223,0.32442678424907306
le-domestique,Le Domestique,False,UNKNOWN,3,4,22,5,7,0.6666666666666666,0.0,0.20149580428422872
dormene,Dormene,False,UNKNOWN,6,34,673,5,10,0.6666666666666666,0.0,0.2046193998801831
