id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
fanchon,Fanchon,False,MALE,29,157,2272,9,40,0.8,0.27499999999999997,0.4496967920018484
oronte,Oronte,False,UNKNOWN,14,104,1516,6,21,0.6666666666666666,0.0893939393939394,0.3510545281067302
le-poete,Le Poete,False,UNKNOWN,13,80,1842,5,22,0.631578947368421,0.03257575757575758,0.3323587972569264
le-clerc,Le Clerc,False,UNKNOWN,1,1,22,2,2,0.5,0.0,0.14817922174314802
dorante,Dorante,False,MALE,11,83,978,6,18,0.6666666666666666,0.05934343434343434,0.3673995017704691
angelique,Angélique,False,FEMALE,5,41,604,4,6,0.6,0.021969696969696972,0.2673959507871732
belise,Bélise,False,FEMALE,4,48,1110,3,7,0.5,0.003787878787878788,0.19420095660951284
le-marquis,Le Marquis,False,MALE,18,156,2839,9,27,0.8,0.3626262626262626,0.43369407241609764
l-intendant,L'Intendant,False,MALE,3,28,316,3,5,0.5217391304347826,0.012626262626262626,0.16574594752795743
le-tailleur,Le Tailleur,False,MALE,1,11,165,2,2,0.48,0.0,0.11092732834431496
lolive,Lolive,False,MALE,2,30,523,2,3,0.48,0.0,0.1512036461999104
le-senechal,Le Sénéchal,False,MALE,3,17,181,2,4,0.48,0.0,0.1144247251271666
la-comtesse,La Comtesse,False,FEMALE,5,18,295,3,7,0.5714285714285714,0.021464646464646464,0.184646585814452
