id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
segeste,Ségeste,False,MALE,16,52,3206,7,19,0.8181818181818182,0.12916666666666668,0.36083182794570756
sunnon,Sunnon,False,MALE,3,9,645,4,5,0.6428571428571429,0.005555555555555556,0.24496713521359512
ismenie,Isménie,False,FEMALE,14,39,2311,7,19,0.8181818181818182,0.07916666666666665,0.38238850332343677
varus,Varus,False,MALE,11,22,1379,7,15,0.8181818181818182,0.12175925925925926,0.3728729289278822
barsine,Barsine,False,FEMALE,6,11,473,3,8,0.5625,0.0,0.1893062392550633
sinorix,Sinorix,False,MALE,2,4,123,2,2,0.5294117647058824,0.0,0.12305091875342873
arminius,Arminius,False,MALE,9,33,2799,6,13,0.75,0.01944444444444444,0.3534407770372301
polixene,Polixène,False,FEMALE,5,16,1165,6,10,0.75,0.05185185185185184,0.32880535796127075
sigismond,Sigismond,False,MALE,8,18,882,8,17,0.9,0.12083333333333332,0.4175715740517876
tullus,Tullus,False,MALE,3,6,348,4,6,0.6428571428571429,0.0,0.25721306231535324
