id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
hipolite,Hipolite,False,FEMALE,21,106,1514,8,53,0.8333333333333334,0.0,0.32007210200283553
jacinte,Jacinte,False,FEMALE,27,150,1898,9,67,0.9090909090909091,0.03333333333333333,0.3378400585304719
le-premier-nicandre,Le Premier Nicandre,False,MALE,20,142,2248,8,31,0.8333333333333334,0.0,0.32007210200283553
ragotin,Ragotin,False,MALE,9,65,779,8,21,0.8333333333333334,0.0,0.32007210200283553
ismene,Ismene,False,FEMALE,11,96,1901,9,32,0.9090909090909091,0.2,0.3243368313480392
le-second-nicandre,Le Second Nicandre,False,MALE,13,131,1647,8,38,0.8333333333333334,0.0,0.32007210200283553
robin,Robin,False,MALE,27,181,3952,9,55,0.9090909090909091,0.03333333333333333,0.3378400585304719
isidore,Isidore,False,MALE,9,27,524,9,34,0.9090909090909091,0.03333333333333333,0.3378400585304719
le-commisaire,Le Commisaire,False,UNKNOWN,1,3,51,1,1,0.5,0.0,0.03938384646669791
eutrope,Eutrope,False,MALE,8,28,388,9,33,0.9090909090909091,0.03333333333333333,0.3378400585304719
le-sergent,Le Sergent,False,UNKNOWN,2,6,47,4,5,0.5882352941176471,0.0,0.16409238237973223
