id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
eurimedon,Eurimédon,False,MALE,16,95,5300,8,32,0.9,0.21527777777777776,0.421968435398099
pasithee,Pasithée,False,FEMALE,12,69,2508,7,26,0.8181818181818182,0.10416666666666666,0.4015963314908174
archelas,Archelas,False,MALE,7,53,2153,6,17,0.75,0.020833333333333332,0.3803985598158226
falante,Falante,False,MALE,4,15,646,4,8,0.6,0.0,0.27539176306451213
tygrane,Tygrane,False,MALE,9,36,1782,6,13,0.75,0.020833333333333332,0.3803985598158226
alerine,Alerine,False,FEMALE,5,8,270,2,9,0.5294117647058824,0.0,0.14315112982052933
celiane,Céliane,False,FEMALE,10,40,2152,7,16,0.8181818181818182,0.2777777777777778,0.3695018354744439
argamor,Argamor,False,MALE,1,5,45,1,1,0.47368421052631576,0.0,0.0642270135622262
lysanor,Lysanor,False,MALE,1,2,152,2,2,0.5625,0.0,0.13757325453156782
melinte,Mélinte,False,MALE,2,10,601,5,6,0.6923076923076923,0.0,0.33961877488694103
