id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
baza,Baza,False,MALE,5,18,320,5,9,0.3246753246753247,0.008333333333333333,0.005444021463158427
saül,Saül,False,MALE,7,35,838,7,12,0.43859649122807015,0.3416666666666667,0.027158414373349562
agag,Agag,False,MALE,2,10,195,3,4,0.31645569620253167,0.0,0.004567202983466318
samuel,Samuel,False,MALE,1,14,274,3,3,0.31645569620253167,0.0,0.004567202983466318
le-messager,Le Messager,False,UNKNOWN,1,1,28,2,2,0.3125,0.0,0.004005871621256234
michol,Michol,False,UNKNOWN,6,22,493,5,11,0.5555555555555556,0.1655555555555555,0.0819001080382822
david,David,False,MALE,13,81,2631,18,37,0.6756756756756757,0.5111111111111113,0.42231046099646335
abigail,Abigail,False,FEMALE,7,24,560,6,13,0.5681818181818182,0.2544444444444444,0.11657295034147146
abiar,Abiar,False,MALE,1,1,25,3,3,0.4807692307692308,0.0,0.07626088302023609
ebind,Ebind,False,MALE,1,4,217,2,2,0.373134328358209,0.0,0.02438201262300457
la-pythonisse,La Pythonisse,False,FEMALE,1,10,144,2,2,0.3125,0.0,0.004005871621256234
joab,Joab,False,MALE,7,18,496,14,26,0.5208333333333334,0.085,0.38231738962832434
abiezer,Abiézer,False,MALE,1,2,205,4,4,0.43103448275862066,0.0,0.13103987901546238
un-messager,Un Messager,False,MALE,1,1,73,4,4,0.43103448275862066,0.0,0.13103987901546238
tous-les-capitaines,Tous les Capitaines,False,UNKNOWN,1,1,18,4,4,0.43103448275862066,0.0,0.13103987901546238
bethsabee,Bethsabée,False,FEMALE,8,39,634,10,22,0.5555555555555556,0.09277777777777776,0.3169212469228379
urie,Urie,False,MALE,1,2,38,2,2,0.4166666666666667,0.0,0.09081110200165464
nathan,Nathan,False,MALE,1,3,109,3,3,0.423728813559322,0.0,0.13777687008968
un-clerc-de-la-tresorerie,Un Clerc de la Trésorerie,False,MALE,1,1,5,4,4,0.43103448275862066,0.0,0.15658206554425605
yeses,Yeses,False,UNKNOWN,1,1,25,4,4,0.43103448275862066,0.0,0.15658206554425605
un-officier,Un Officier,False,UNKNOWN,2,2,27,9,11,0.4716981132075472,0.011111111111111112,0.31342038765325875
gag,Gag,False,MALE,1,4,43,2,2,0.4166666666666667,0.0,0.09884463848525687
abisag,Abisag,False,MALE,2,3,29,7,11,0.45454545454545453,0.0,0.27915861810589077
salomon,Salomon,False,MALE,2,7,74,7,11,0.45454545454545453,0.0,0.27915861810589077
adonias,Adonias,False,MALE,1,3,103,7,7,0.45454545454545453,0.0,0.27915861810589077
tous-ensemble,Tous Ensemble,False,UNKNOWN,1,1,15,7,7,0.45454545454545453,0.0,0.27915861810589077
