id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
un-paysan,Un Paysan,False,UNKNOWN,1,1,27,3,3,0.43902439024390244,0.0,0.07380658868267187
thersandre,Thersandre,False,MALE,2,4,171,10,12,0.6923076923076923,0.032679738562091505,0.25733089122565467
philis,Philis,False,FEMALE,2,4,176,10,12,0.6923076923076923,0.032679738562091505,0.25733089122565467
choeur,Choeur,False,UNKNOWN,2,4,64,10,12,0.6923076923076923,0.032679738562091505,0.25733089122565467
bacchus,Bacchus,False,MALE,10,54,1216,14,34,0.8181818181818182,0.09106753812636166,0.3231039617378726
la-folie,La Folie,False,FEMALE,13,84,1660,16,42,0.9,0.30348583877995644,0.32877363828274964
eraste,Eraste,False,MALE,5,22,289,6,15,0.5806451612903226,0.0,0.16253472464313978
lucile,Lucile,False,FEMALE,6,27,339,13,29,0.782608695652174,0.0355119825708061,0.3178310734803633
nerine,Nérine,False,FEMALE,5,27,506,8,21,0.6206896551724138,0.0021786492374727667,0.20625269420453765
clitandre,Clitandre,False,MALE,4,12,113,8,19,0.6206896551724138,0.0021786492374727667,0.20625269420453765
foret,Forêt,False,MALE,8,52,718,13,24,0.782608695652174,0.07254901960784314,0.3089206000574649
claudine,Claudine,False,FEMALE,1,4,121,2,2,0.47368421052631576,0.0,0.060425260323610314
l-amour,L'Amour,False,MALE,6,24,608,13,29,0.782608695652174,0.0355119825708061,0.31783107348036327
kerpinot,Kerpinot,False,MALE,3,16,433,10,14,0.6923076923076923,0.032679738562091505,0.2557671203657433
madame-pinterelle,Madame Pinterelle,False,FEMALE,1,8,99,2,2,0.5,0.0,0.05588547308890739
la-veuve,La Veuve,False,FEMALE,2,19,517,2,3,0.5,0.0,0.03475565241805894
le-chevalier,Le Chevalier,False,MALE,1,13,437,2,2,0.5,0.0,0.03475565241805894
silene,Silene,False,MALE,3,12,300,7,10,0.6,0.0,0.19206933252412994
tous,Tous,False,UNKNOWN,1,1,12,9,9,0.6666666666666666,0.0,0.2508903903866382
