id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
thalie,Thalie,False,FEMALE,1,26,835,1,1,0.07692307692307693,0.0,7.580442848622724e-11
momus,Momus,False,MALE,1,26,913,1,1,0.07692307692307693,0.0,7.580442848622724e-11
philacte,Philacte,False,MALE,20,180,5037,7,29,0.6205128205128204,0.3846153846153846,0.46229526575371527
callitee,Callitée,False,FEMALE,13,115,2402,4,20,0.4653846153846154,0.019230769230769232,0.34202741032061346
cephale,Céphale,False,MALE,11,98,2370,5,21,0.4898785425101215,0.025641025641025637,0.4093620122175212
l-aurore,L'Aurore,False,FEMALE,8,81,2154,5,14,0.4898785425101215,0.14743589743589744,0.35651106258735393
mercure,Mercure,False,MALE,5,64,1645,4,8,0.3878205128205128,0.025641025641025637,0.306319009839339
une-nymphe,Une Nymphe,False,UNKNOWN,3,5,303,4,5,0.4653846153846154,0.23076923076923075,0.15321621022107912
un-faune,Un Faune,False,UNKNOWN,2,2,75,2,3,0.4230769230769231,0.0,0.13719480437853232
procris,Procris,False,FEMALE,5,60,1475,4,10,0.44322344322344326,0.019230769230769232,0.3378731814700059
dione,Dione,False,MALE,9,78,1925,4,13,0.44322344322344326,0.019230769230769232,0.3378731814700059
une-autre-nymphe,Une Autre Nymphe,False,UNKNOWN,1,4,105,2,2,0.3209549071618037,0.0,0.04394823383118597
deux-nymphes,Deux Nymphes,False,UNKNOWN,1,1,39,2,2,0.3209549071618037,0.0,0.04394823383118597
l-amour,L Amour,False,UNKNOWN,1,1,29,1,1,0.3209549071618037,0.0,0.07946394036366107
