id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
chimene,Chimène,False,FEMALE,15,90,4003,7,24,0.7333333333333333,0.2272727272727273,0.42847787328690334
elvire,Elvire,False,FEMALE,6,25,1056,2,7,0.4782608695652174,0.0,0.16419086102302133
l-infante,Dona Urraque,False,FEMALE,8,38,1995,5,11,0.6470588235294118,0.1742424242424242,0.3043877385523775
leonor,Léonor,False,FEMALE,3,16,540,2,4,0.4230769230769231,0.0,0.09530264061381098
page,Page,False,UNKNOWN,2,4,28,3,4,0.5,0.025757575757575757,0.16732027484893366
le-comte,Don Gomes,False,MALE,3,35,915,3,3,0.5238095238095238,0.019696969696969695,0.19187862427677804
don-diegue,Don Diègue,False,MALE,9,37,2080,6,13,0.6470588235294118,0.09696969696969694,0.38144575354881033
don-rodrigue,Don Rodrigue,False,MALE,9,56,3281,6,11,0.6875,0.14393939393939395,0.38420562873202885
don-arias,Don Arias,False,MALE,2,13,258,3,3,0.5,0.01515151515151515,0.18408054893815096
don-fernand,Don Fernand,False,MALE,8,34,1782,7,17,0.7333333333333333,0.21666666666666667,0.43129608061237107
don-sanche,Don Sanche,False,MALE,5,12,505,4,10,0.5789473684210527,0.025757575757575753,0.2879601424668592
don-alonse,Don Alonse,False,MALE,2,3,35,2,3,0.4782608695652174,0.0,0.16420193175749434
