id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
diane,Diane,False,FEMALE,11,22,1190,12,28,1.0,0.0744949494949495,0.31064125664158926
dorothee,Dorothée,False,FEMALE,7,27,819,11,21,0.9230769230769231,0.026515151515151516,0.30262027710779954
celiree,Celiree,False,UNKNOWN,9,43,2290,4,8,0.6,0.0,0.11990975511080845
orante,Orante,False,FEMALE,12,46,2141,11,21,0.9230769230769231,0.026515151515151516,0.3026202771077996
filemon,Filémon,False,MALE,8,23,1002,10,17,0.8571428571428571,0.0,0.2919413660611223
sylvian,Sylvian,False,MALE,8,24,841,10,23,0.8571428571428571,0.0,0.2919413660611224
damon,Damon,False,MALE,3,13,964,10,11,0.8571428571428571,0.0,0.2919413660611223
lysimant,Lysimant,False,MALE,15,38,1889,12,31,1.0,0.0744949494949495,0.31064125664158926
ariste,Ariste,False,MALE,5,13,1084,10,16,0.8571428571428571,0.0,0.2919413660611223
orimand,Orimand,False,MALE,5,19,535,11,20,0.9230769230769231,0.040404040404040394,0.2999623455949122
le-laquais,Le Laquais,False,UNKNOWN,4,7,35,3,7,0.5714285714285714,0.0,0.09006458604426441
lysandre,Lysandre,False,MALE,2,8,452,10,15,0.8571428571428571,0.0,0.2919413660611224
l-exempt,L Exempt,False,UNKNOWN,1,1,3,10,10,0.8571428571428571,0.0,0.2919413660611224
