id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
doligni-fils,Monsieur Doligni Fils,False,MALE,7,73,1026,6,14,0.6666666666666666,0.0060606060606060615,0.28602713941731545
doligni-pere,Monsieur Doligni Père,False,MALE,11,68,1233,5,22,0.631578947368421,0.0030303030303030307,0.2369593692248797
rosette,Rosette,False,FEMALE,8,63,1584,6,10,0.6666666666666666,0.02373737373737374,0.25761589791325756
le-marquis,Le Marquis,False,MALE,14,189,2963,10,23,0.8571428571428571,0.14292929292929293,0.3885314740078895
la-fleur,La Fleur,False,MALE,6,83,1153,3,5,0.5454545454545454,0.0,0.15388352345070563
madame-argant,Madame Argant,False,FEMALE,22,186,3577,11,41,0.9230769230769231,0.18383838383838383,0.4184573002966243
monsieur-argant,Monsieur Argant,False,MALE,22,187,3964,10,45,0.8571428571428571,0.18585858585858586,0.3788515688282231
le-suisse,Le Suisse,False,UNKNOWN,1,4,16,5,5,0.631578947368421,0.0,0.24110923197408682
laquais-1er,Laquais 1er,False,UNKNOWN,1,1,3,5,5,0.631578947368421,0.0,0.24110923197408682
laquais-2eme,Laquais 2eme,False,UNKNOWN,1,1,4,5,5,0.631578947368421,0.0,0.24110923197408682
le-coureur,Le Coureur,False,UNKNOWN,1,5,13,3,3,0.5714285714285714,0.0,0.1714073035751066
marianne,Marianne,False,FEMALE,14,86,1830,7,26,0.7058823529411765,0.06060606060606061,0.2983900133108814
maitre-d-hotel,Maitre D Hotel,False,UNKNOWN,1,5,35,2,2,0.5217391304347826,0.0,0.09789210664905462
