id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
madame-d-alleray,Madame d'Alleray,False,FEMALE,3,37,996,1,1,1,0,0.7071067811865476
serval,Serval,False,UNKNOWN,2,37,1996,1,1,1,0,0.7071067811865476
