id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
pasquin,Pasquin,False,MALE,15,79,1883,8,25,0.7692307692307693,0.03703703703703704,0.3497820693130556
dorante,Dorante,False,MALE,11,71,1041,8,20,0.7692307692307693,0.03703703703703704,0.3497820693130556
lisette,Lisette,False,FEMALE,12,62,1169,8,25,0.8333333333333334,0.07407407407407408,0.35012727226321594
colin,Colin,False,MALE,4,23,601,8,14,0.8333333333333334,0.07407407407407408,0.35012727226321594
agathe,Agathe,False,FEMALE,9,38,562,9,23,0.9090909090909091,0.15555555555555556,0.36765244952660325
nanette,Nanette,False,FEMALE,2,6,169,4,4,0.625,0.2,0.14867263952293905
nicaise,Nicaise,False,MALE,1,1,42,1,1,0.4,0.0,0.020311985280548495
atgathe,Atgathe,False,UNKNOWN,1,1,21,3,3,0.5555555555555556,0.0,0.1458026520129577
le-choeur,Le Choeur,False,UNKNOWN,2,2,18,7,7,0.7142857142857143,0.0,0.33225689204966835
pierrot,Pierrot,False,UNKNOWN,1,1,10,7,7,0.7142857142857143,0.0,0.33225689204966835
le-village,Le Village,False,UNKNOWN,1,1,9,7,7,0.7142857142857143,0.0,0.33225689204966835
