id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
tite,Tite,False,MALE,15,61,2693,7,32,0.8181818181818182,0.035648148148148144,0.35983543203158713
vitelle,Vitelle,False,MALE,5,12,1492,4,14,0.6428571428571429,0.0,0.22999447966940154
tibere,Tibère,False,MALE,12,46,2375,7,28,0.8181818181818182,0.035648148148148144,0.35983543203158713
tullie,Tullie,False,FEMALE,12,46,2232,9,28,1.0,0.15601851851851853,0.4125641694810979
brute,Brute,False,MALE,7,19,1856,7,16,0.8181818181818182,0.050925925925925916,0.35011729365888544
julie,Julie,False,FEMALE,3,4,68,6,9,0.75,0.041666666666666664,0.2958005626501647
livie,Livie,False,FEMALE,2,4,193,4,4,0.6428571428571429,0.005555555555555556,0.22344762065406898
junie,Junie,False,FEMALE,9,31,822,8,21,0.9,0.09120370370370369,0.38167242190247935
marcellin,Marcellin,False,FEMALE,3,7,226,5,8,0.6923076923076923,0.0,0.289213020446876
marcelle,Marcelle,False,FEMALE,2,7,703,3,4,0.6,0.0,0.1691251870514998
