id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
l-etourdi,L Etourdi,False,UNKNOWN,1,17,377,1,1,0.1,0.0,1.9076469072104338e-07
valere,Valère,False,MALE,1,17,384,1,1,0.1,0.0,1.9076469072104338e-07
nerine,Nérine,False,FEMALE,20,92,1919,5,31,0.5818181818181819,0.0,0.34194981109524347
frontin,Frontin,False,MALE,21,108,2237,8,38,0.8,0.1296296296296296,0.433467430834008
angelique,Angélique,False,FEMALE,13,69,994,5,24,0.5818181818181819,0.0,0.34194981109524336
la-comtesse,La Comtesse,False,FEMALE,13,59,1072,5,20,0.5818181818181819,0.0,0.34194981109524347
dorante,Dorante,False,MALE,10,40,717,6,20,0.6400000000000001,0.022222222222222223,0.38046829816587974
le-chevalier,Le Chevalier Joueur,False,MALE,20,131,2448,8,34,0.8,0.1296296296296296,0.433467430834008
le-marquis,Le Marquis,False,MALE,2,19,462,2,3,0.45714285714285713,0.0,0.1534967776482556
madame-brusquan,Madame Brusquan,False,UNKNOWN,2,6,94,4,5,0.5333333333333333,0.007407407407407408,0.2560665575545029
babiche,Babiche,False,UNKNOWN,1,3,34,3,3,0.49230769230769234,0.0,0.19883531963055737
