id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
le-bel-esprit,Le Bel-Esprit,False,MALE,1,1,7,8,8,0.9,0.0,0.33005851777558776
la-critique,La Critique,False,FEMALE,2,8,307,9,10,1.0,0.09722222222222221,0.3393612085162729
la-comparaison,La Comparaison,False,FEMALE,1,1,2,8,8,0.9,0.0,0.33005851777558776
choeur-des-poetes,Choeur des Poètes,False,MALE,2,4,183,9,10,1.0,0.09722222222222221,0.3393612085162729
choeur-des-femmes,Choeur des Femmes,False,UNKNOWN,1,2,16,8,8,0.9,0.0,0.33005851777558776
une-du-choeur-des-femmes,Une du Choeur des Femmes,False,UNKNOWN,1,1,13,8,8,0.9,0.0,0.33005851777558776
job,"Job, Sonnet de Benserade",False,UNKNOWN,1,1,4,8,8,0.9,0.0,0.33005851777558776
uranie,Uranie,False,UNKNOWN,1,1,42,8,8,0.9,0.0,0.33005851777558776
choeur-des-filles,Choeur des Filles,False,UNKNOWN,1,1,52,8,8,0.9,0.0,0.33005851777558776
rabajoie,Rabajoie,False,MALE,1,2,46,2,2,0.5625,0.0,0.08424704276841856
