id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
l-ordonnateur,L'Ordonnateur,False,MALE,2,3,179,2,2,0.5625,0.2222222222222222,0.052174896709649775
le-maitre-d-hotel,Le Maître d'Hôtel,False,MALE,2,4,369,8,8,0.9,0.38888888888888884,0.3587491960635156
le-chinois,Le Chinois,False,MALE,1,1,6,7,7,0.75,0.0,0.35224210895896746
le-tartare,Le Tartare,False,MALE,1,1,6,7,7,0.75,0.0,0.35224210895896746
l-espagnol,L'Espagnol,False,MALE,1,1,3,7,7,0.75,0.0,0.35224210895896746
l-allemand,L'Allemand,False,MALE,1,1,7,7,7,0.75,0.0,0.35224210895896746
l-italienne,L'Italienne,False,FEMALE,1,1,37,7,7,0.75,0.0,0.35224210895896746
un-chanteur,Un Chanteur,False,UNKNOWN,1,1,86,7,7,0.75,0.0,0.35224210895896746
tous-les-personnages-ensemble,Tous les Personnages Ensemble,False,UNKNOWN,1,1,7,7,7,0.75,0.0,0.35224210895896746
le-souverain-des-genies,Le Souverain des Génies,False,MALE,1,1,118,1,1,0.375,0.0,0.007434460981860245
