id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
scapin,Scapin,False,MALE,2,61,1446,1,1,1,0,0.7071067811865476
nerine,Nérine,False,FEMALE,2,60,1106,1,1,1,0,0.7071067811865476
