id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
madame-de-vermont,Madame de Vermont,False,FEMALE,1,19,225,9,9,1,0,0.31622776601683794
madame-de-mirville,Madame de Mirville,False,FEMALE,1,24,364,9,9,1,0,0.31622776601683794
le-duc,Le Duc,False,MALE,1,8,262,9,9,1,0,0.31622776601683794
le-coureur,Le Coureur,False,UNKNOWN,1,1,6,9,9,1,0,0.31622776601683794
le-chevalier,Le Chevalier,False,MALE,1,13,171,9,9,1,0,0.31622776601683794
le-marquis,Le Marquis,False,MALE,1,19,263,9,9,1,0,0.31622776601683794
le-vicomte,Le Vicomte,False,MALE,1,11,121,9,9,1,0,0.31622776601683794
le-comte,Le Comte,False,UNKNOWN,1,3,21,9,9,1,0,0.31622776601683794
luxembourg,Luxembourg,False,MALE,1,3,20,9,9,1,0,0.31622776601683794
tancrede,Tancrède,False,MALE,1,1,14,9,9,1,0,0.31622776601683794
