id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
phenice,Phénice,False,FEMALE,13,79,2031,8,35,0.9,0.016666666666666666,0.3490955406208545
lucinde,Lucinde,False,FEMALE,8,34,333,7,26,0.8181818181818182,0.0,0.32137233252894803
fripesauces,Fripesauces,False,MALE,19,152,4120,9,44,1.0,0.11388888888888887,0.3603977348927338
le-capitan,Le Capitan,False,MALE,11,146,2356,8,24,0.9,0.016666666666666666,0.3490955406208545
cascaret,Cascaret,False,MALE,7,55,843,5,17,0.6923076923076923,0.0,0.23569244890514932
lisandre,Lisandre,False,FEMALE,11,87,1982,9,23,1.0,0.11388888888888887,0.3603977348927338
periante,Périante,False,MALE,2,32,489,2,3,0.5625,0.0,0.0960853636516859
manille,Manille,False,UNKNOWN,5,47,1332,7,18,0.8181818181818182,0.0,0.32137233252894803
lucile,Lucile,False,FEMALE,6,66,1133,7,15,0.8181818181818182,0.0,0.32137233252894803
alcidor,Alcidor,False,MALE,8,69,1109,8,29,0.9,0.016666666666666666,0.34909554062085457
