id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
marton,Marton,False,FEMALE,18,118,2294,16,45,0.6818181818181818,0.26102809706257984,0.3003453767501118
lucile,Lucile,False,FEMALE,9,55,575,10,23,0.6,0.05181171319102354,0.26764669569318467
leandre,Leandre,False,UNKNOWN,5,29,404,7,16,0.5,0.012655537310709725,0.11309807708138928
angelique,Angélique,False,FEMALE,7,59,1287,9,19,0.5454545454545454,0.11085841999635102,0.14031768843856995
monsieur-grichardin,Monsieur Grichardin,False,MALE,10,70,1275,16,27,0.6818181818181818,0.32586480569239185,0.30080777946359744
nicole,Nicole,False,FEMALE,1,1,11,2,2,0.46875,0.0,0.06444980413028843
une-venitienne,Une Venitienne,False,UNKNOWN,1,2,115,3,3,0.4225352112676056,0.0,0.041052059407694706
un-pantalon,Un Pantalon,False,UNKNOWN,1,2,23,3,3,0.4225352112676056,0.0,0.041052059407694706
un-laquais,Un Laquais,False,MALE,1,1,10,3,3,0.4225352112676056,0.0,0.041052059407694706
eraste,Eraste,False,UNKNOWN,5,16,226,6,13,0.46153846153846156,0.0049425287356321835,0.08718212466270137
isabelle,Isabelle,False,FEMALE,8,25,350,8,18,0.5357142857142857,0.030165115854771028,0.12426221196201417
monsieur-poisson,Monsieur Poisson,False,MALE,1,5,108,4,4,0.42857142857142855,0.0,0.06156284120638266
monsieur-de-la-thoriliere,Monsieur de la Thoriliere,False,UNKNOWN,2,5,131,5,8,0.4411764705882353,0.0008620689655172414,0.07359517040143478
jasmin,Jasmin,False,UNKNOWN,1,1,7,3,3,0.47619047619047616,0.0,0.07777214965613136
mezzetin,Mezzetin,False,UNKNOWN,3,41,825,5,7,0.46875,0.02881226053639847,0.06592630905713243
gros-guillaume,Gros Guillaume,False,UNKNOWN,1,1,43,3,3,0.36585365853658536,0.0,0.024767041228620286
une-dame-gigogne,Une Dame Gigogne,False,UNKNOWN,1,2,79,3,3,0.36585365853658536,0.0,0.024767041228620286
jupiter,Jupiter,False,MALE,3,39,794,7,10,0.5172413793103449,0.0,0.21402620451104987
momus,Momus,False,MALE,3,37,650,7,10,0.5172413793103449,0.0,0.21402620451104987
le-docteur,Le Docteur,False,MALE,7,60,967,8,12,0.5263157894736842,0.0037766830870279143,0.23554424755570724
pierrot,Pierrot,False,MALE,10,62,1422,10,20,0.5454545454545454,0.019804780149607737,0.26840428672050526
mercure,Mercure,False,MALE,13,76,1152,16,38,0.6521739130434783,0.14045520890348476,0.35495106848581864
marotte,Marotte,False,FEMALE,5,10,288,8,14,0.5172413793103449,0.005912242291552636,0.222227969565953
l-amour,L'Amour,False,MALE,13,73,1134,16,37,0.6521739130434783,0.14045520890348476,0.35495106848581864
spinette,Spinette,False,FEMALE,4,24,339,8,15,0.5172413793103449,0.009721766101076446,0.2117747052562593
philine,Philine,False,FEMALE,2,17,179,4,7,0.4166666666666667,0.0,0.12758816164820827
guillot-gorjus,Guillot-Gorjus,False,MALE,1,8,167,2,2,0.40540540540540543,0.0,0.07610835979762026
claudine,Claudine,False,FEMALE,2,4,115,6,9,0.5,0.0,0.17343130733175258
thibaut,Thibaut,False,MALE,1,14,197,3,3,0.410958904109589,0.0,0.08524771735448254
mathurine,Mathurine,False,FEMALE,1,14,162,3,3,0.410958904109589,0.0,0.08524771735448254
le-chevalier,Le Chevalier,False,MALE,1,10,417,6,6,0.5,0.0,0.17343130733175258
