id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
marsias,Marsias,False,MALE,3,4,131,5,6,0.35,0.0,0.16729115229171496
les-trois-muses,Les Trois Muses,False,UNKNOWN,1,1,24,5,5,0.35,0.0,0.16729115229171496
polymnie,Polymnie,False,FEMALE,1,1,27,5,5,0.35,0.0,0.16729115229171496
melpomene,Melpomène,False,FEMALE,2,3,51,8,8,0.49122807017543857,0.3042328042328042,0.29142640767308003
euterpe,Euterpe,False,FEMALE,1,1,15,5,5,0.35,0.0,0.16729115229171496
les-muses,Les Muses,False,UNKNOWN,2,2,42,5,6,0.35,0.0,0.16729115229171496
apollon,Apollon,False,UNKNOWN,2,3,142,1,1,0.4057971014492754,0.0,0.08444923489950847
choeur,Choeur,False,UNKNOWN,7,8,184,15,17,0.6666666666666666,0.6964285714285714,0.4849182562290646
une-bergere,Une Bergere,False,UNKNOWN,2,3,94,4,5,0.45901639344262296,0.009259259259259259,0.18465573458249152
un-berger,Un Berger,False,UNKNOWN,1,1,41,3,3,0.45161290322580644,0.0,0.16736037225538655
alcipe,Alcipe,False,MALE,7,19,589,4,7,0.3835616438356164,0.057539682539682516,0.11344121494894865
fernand,Fernand,False,MALE,11,34,946,10,16,0.5490196078431373,0.2843915343915345,0.30999765032470494
premiere-princesse,Premiere Princesse,False,UNKNOWN,1,4,114,3,3,0.3684210526315789,0.0,0.08283948472036927
toutes-deux,Toutes Deux,False,UNKNOWN,1,3,32,3,3,0.3684210526315789,0.0,0.08283948472036927
seconde-princesse,Seconde Princesse,False,UNKNOWN,1,3,86,3,3,0.3684210526315789,0.0,0.08283948472036927
aricie,Aricie,False,FEMALE,10,26,1024,6,10,0.5,0.097663139329806,0.23560227712674953
suivant-de-fernand,Suivant de Fernand,False,UNKNOWN,1,2,59,3,3,0.4666666666666667,0.0,0.17946599577211547
elise,Elise,False,MALE,11,29,842,6,11,0.509090909090909,0.11970899470899474,0.24243177372640665
arcas,Arcas,False,MALE,3,15,329,3,4,0.35443037974683544,0.018077601410934747,0.06746212759683605
tous-deux,Tous Deux,False,UNKNOWN,1,1,29,2,2,0.2828282828282828,0.0,0.03150445137905405
une-princesse-coquette,Une Princesse Coquette,False,UNKNOWN,1,2,66,2,2,0.4117647058823529,0.0,0.11660744077462701
deux-amantes,Deux Amantes,False,UNKNOWN,1,1,27,4,4,0.42424242424242425,0.0,0.17683994993421473
deux-amants-heureux,Deux Amants Heureux,False,UNKNOWN,1,1,10,4,4,0.42424242424242425,0.0,0.17683994993421473
l-amant,L Amant,False,UNKNOWN,1,2,59,4,4,0.42424242424242425,0.0,0.17683994993421473
l-amante,L Amante,False,UNKNOWN,1,2,60,4,4,0.42424242424242425,0.0,0.17683994993421473
aristandre,Aristandre,False,MALE,3,5,159,1,1,0.3373493975903614,0.0,0.0410303785413893
le-demon,Le Demon,False,UNKNOWN,1,2,99,1,1,0.4057971014492754,0.0,0.08444923489950847
florinde,Florinde,False,MALE,1,6,111,2,2,0.3684210526315789,0.0,0.095016760872607
habitans-de-l-ile-inconnue,Habitans de L Ile Inconnue,False,UNKNOWN,1,1,34,3,3,0.4666666666666667,0.0,0.1806553542622636
